Subject,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,marker
BtnAAB216B5,3092,952,-1092,-1184,-220,-671, 
BtnAAB216B5,-558,-254,2746,-685,-644,-499, 
BtnAAB216B5,479,-790,5413,31,-288,-363, 
BtnAAB216B5,-963,-2051,5754,-80,129,-580, 
BtnAAB216B5,-2419,-1039,3336,72,205,-755, 
BtnAAB216B5,-2174,-446,2819,310,303,-520, 
BtnAAB216B5,-2004,-1027,3258,74,230,-237, 
BtnAAB216B5,-2065,-1197,3552,-249,183,-192, 
BtnAAB216B5,-2031,-1341,3543,-442,242,-122, 
BtnAAB216B5,-2083,-1296,3464,-453,277,64, 
BtnAAB216B5,-2143,-1124,3448,-412,297,189, 
BtnAAB216B5,-2139,-1018,3463,-354,330,240, 
BtnAAB216B5,-2197,-892,3442,-309,353,239, 
BtnAAB216B5,-2234,-914,3394,-298,330,214, 
BtnAAB216B5,-2274,-942,3327,-265,257,169, 
BtnAAB216B5,-2365,-996,3215,-216,149,110, 
BtnAAB216B5,-2392,-1024,3164,-147,51,71, 
BtnAAB216B5,-2354,-1053,3173,-71,-43,56, 
BtnAAB216B5,-2258,-1046,3246,11,-127,41, 
BtnAAB216B5,-2087,-973,3395,76,-171,23, 
BtnAAB216B5,-2051,-958,3449,101,-164,12, 
BtnAAB216B5,-2042,-934,3489,115,-134,20, 
BtnAAB216B5,-2080,-928,3502,123,-94,16, 
BtnAAB216B5,-2075,-937,3456,127,-72,11, 
BtnAAB216B5,-2086,-932,3454,125,-66,6, 
BtnAAB216B5,-2083,-926,3465,119,-62,3, 
BtnAAB216B5,-2050,-915,3447,104,-70,-2, 
BtnAAB216B5,-2010,-896,3444,80,-89,-10, 
BtnAAB216B5,-1998,-882,3484,52,-90,-13, 
BtnAAB216B5,-1991,-862,3493,20,-79,-10, 
BtnAAB216B5,-1997,-853,3480,-12,-66,-9, 
BtnAAB216B5,-2016,-844,3477,-43,-52,-18, 
BtnAAB216B5,-2002,-879,3474,-67,-35,-28, 
BtnAAB216B5,-2021,-900,3462,-74,-19,-30, 
BtnAAB216B5,-2057,-896,3439,-80,-13,-32, 
BtnAAB216B5,-2057,-918,3447,-81,-18,-40, 
BtnAAB216B5,-2050,-948,3431,-77,-19,-45, 
BtnAAB216B5,-2047,-973,3438,-73,-14,-38, 
BtnAAB216B5,-2045,-983,3439,-64,-12,-29, 
BtnAAB216B5,-2050,-994,3428,-55,-18,-24, 
BtnAAB216B5,-2031,-997,3438,-42,-17,-17, 
BtnAAB216B5,-2031,-987,3432,-35,-21,-8, 
BtnAAB216B5,-2062,-973,3424,-32,-38,-3, 
BtnAAB216B5,-2096,-939,3433,-32,-49,0, 
BtnAAB216B5,-2091,-892,3410,-41,-56,1, 
BtnAAB216B5,-2061,-901,3459,-57,-80,1, 
BtnAAB216B5,-2002,-907,3503,-61,-109,-5, 
BtnAAB216B5,-1960,-897,3539,-73,-117,-14, 
BtnAAB216B5,-1928,-877,3604,-87,-99,-15, 
BtnAAB216B5,-1906,-854,3582,-115,-69,-22, 
BtnAAB216B5,-1880,-810,3588,-154,-3,-26, 
BtnAAB216B5,-1914,-832,3718,-188,114,-8, 
BtnAAB216B5,-1941,-821,3936,-186,269,27, 
BtnAAB216B5,-1987,-745,4242,-182,444,61, 
BtnAAB216B5,-1800,-721,5591,-287,514,93, 
BtnAAB216B5,-1850,-420,6343,-602,253,156, 
BtnAAB216B5,-2851,-319,6968,-1083,199,306, 
BtnAAB216B5,-3816,-623,7735,-1459,89,640, 
BtnAAB216B5,-4331,-1134,7893,-1675,144,929, 
BtnAAB216B5,-4054,-1919,6510,-1654,225,1143, 
BtnAAB216B5,-3943,-1590,5183,-1074,-271,1010, 
BtnAAB216B5,-3743,169,4598,-750,-855,664, 
BtnAAB216B5,-3348,-133,4292,-762,-1462,666, 
BtnAAB216B5,-4268,-1388,4724,-382,-2207,764, 
BtnAAB216B5,-4502,-658,5409,-5,-2856,612, 
BtnAAB216B5,-3656,-180,6165,161,-3207,610, 
BtnAAB216B5,-3017,-364,6392,444,-3258,719, 
BtnAAB216B5,-2600,-434,6028,708,-3117,760, 
BtnAAB216B5,-2207,-294,5322,904,-2925,770, 
BtnAAB216B5,-1654,-99,4582,1060,-2680,762, 
BtnAAB216B5,-926,9,3972,1192,-2350,692, 
BtnAAB216B5,-564,186,3493,1322,-1965,541, 
BtnAAB216B5,-658,282,3240,1425,-1526,422, 
BtnAAB216B5,-954,205,3109,1413,-1113,340, 
BtnAAB216B5,-1128,-85,3017,1282,-814,232, 
BtnAAB216B5,-1139,-445,2862,1130,-600,84, 
BtnAAB216B5,-1115,-738,2593,988,-398,-69, 
BtnAAB216B5,-1119,-998,2306,864,-204,-176, 
BtnAAB216B5,-1080,-1115,2047,792,-50,-241, 
BtnAAB216B5,-1016,-1224,2093,686,78,-259, 
BtnAAB216B5,-1106,-1428,1918,509,109,-284, 
BtnAAB216B5,-1248,-1490,1678,374,71,-313, 
BtnAAB216B5,-1205,-1584,1590,281,4,-277, 
BtnAAB216B5,-946,-1775,1606,220,-108,-199, 
BtnAAB216B5,-802,-1811,1713,179,-284,-160, 
BtnAAB216B5,-868,-1832,1852,142,-458,-75, 
BtnAAB216B5,-947,-1899,2035,145,-595,45, 
BtnAAB216B5,-998,-1825,2255,154,-709,106, 
BtnAAB216B5,-957,-1618,2296,82,-829,92, 
BtnAAB216B5,-951,-1419,2510,-28,-885,89, 
BtnAAB216B5,-849,-1356,2820,-137,-906,107, 
BtnAAB216B5,-569,-1392,2973,-222,-918,101, 
BtnAAB216B5,-348,-1344,3064,-254,-875,80, 
BtnAAB216B5,-86,-1279,3211,-262,-743,122, 
BtnAAB216B5,68,-1154,3257,-224,-555,180, 
BtnAAB216B5,16,-968,3301,-162,-309,199, 
BtnAAB216B5,-91,-884,3475,-88,23,223, 
BtnAAB216B5,-95,-824,3504,19,404,218, 
BtnAAB216B5,110,-593,3206,210,1072,179, 
BtnAAB216B5,-43,-384,4367,190,2717,190, 
BtnAAB216B5,-307,-977,3692,360,4680,107, 
BtnAAB216B5,2796,-328,5719,1525,7106,241, 
BtnAAB216B5,11190,489,6784,865,10542,135, 
BtnAAB216B5,13780,-580,-607,934,14937,-370, 
BtnAAB216B5,3766,-2351,-5226,1143,22020,131, 
BtnAAB216B5,-4849,-1496,-6984,1797,24305,500, 
BtnAAB216B5,-7656,1379,-8240,2414,21528,858, 
BtnAAB216B5,-10957,2847,-6492,1643,17623,2103, 
BtnAAB216B5,-12205,342,-4302,677,13448,3618, 
BtnAAB216B5,-7786,-2065,-4156,1153,10696,4229, 
BtnAAB216B5,-5454,-807,-2701,1937,9414,3592, 
BtnAAB216B5,-3721,-1,-2067,1589,8160,2300, 
BtnAAB216B5,-3894,214,-1592,727,6768,1288, 
BtnAAB216B5,-4139,514,-1397,-38,4398,727, 
BtnAAB216B5,-3941,114,-2619,-586,1637,406, 
BtnAAB216B5,-4422,673,-3583,-662,-597,28, 
BtnAAB216B5,-3874,875,-3615,-547,-2136,-355, 
BtnAAB216B5,-2816,1053,-3167,-348,-2940,-743, 
BtnAAB216B5,-2712,1389,-2733,-179,-3298,-1065, 
BtnAAB216B5,-2844,1328,-1581,-5,-3463,-1285, 
BtnAAB216B5,-3281,1323,398,248,-3737,-1456, 
BtnAAB216B5,-3719,2079,1343,244,-4516,-1525, 
BtnAAB216B5,-4648,2268,1110,-295,-5947,-1281, 
BtnAAB216B5,-6516,1295,1233,-852,-8147,-863, 
BtnAAB216B5,-7662,-67,618,-844,-10832,-472, 
BtnAAB216B5,-8218,-592,-130,-585,-12981,-295, 
BtnAAB216B5,-8028,227,-210,-807,-14675,-95, 
BtnAAB216B5,-7045,644,-211,-1248,-15937,-84, 
BtnAAB216B5,-4362,-616,-897,-1351,-16481,-35, 
BtnAAB216B5,-1631,-318,132,-1064,-16414,84, 
BtnAAB216B5,1394,615,2255,-1544,-15414,368, 
BtnAAB216B5,1901,-14,3202,-2304,-13056,655, 
BtnAAB216B5,404,-595,3758,-2590,-10293,317, 
BtnAAB216B5,-3085,-270,3530,-2741,-8307,-391, 
BtnAAB216B5,-2517,-429,3048,-2402,-7645,-629, 
BtnAAB216B5,-489,-848,2817,-1982,-7136,-610, 
BtnAAB216B5,-382,-540,2976,-1593,-6130,-622, 
BtnAAB216B5,-437,-386,3041,-1412,-5444,-606, 
BtnAAB216B5,792,-554,2865,-1240,-4791,-388, 
BtnAAB216B5,1139,-669,3125,-982,-3913,-255, 
BtnAAB216B5,1314,-660,3522,-718,-3227,-162, 
BtnAAB216B5,1350,-643,3984,-575,-2547,-33, 
BtnAAB216B5,940,-893,4534,-482,-1870,127, 
BtnAAB216B5,986,-1060,4807,-343,-1482,212, 
BtnAAB216B5,945,-980,4807,-153,-1171,238, 
BtnAAB216B5,1075,-744,4505,-37,-978,223, 
BtnAAB216B5,1110,-545,4194,0,-681,222, 
BtnAAB216B5,925,-576,4018,2,-300,201, 
BtnAAB216B5,647,-658,3995,38,40,170, 
BtnAAB216B5,772,-609,4021,89,351,177, 
BtnAAB216B5,1067,-638,4074,103,755,209, 
BtnAAB216B5,1456,-667,4081,136,1178,244, 
BtnAAB216B5,1797,-578,3892,237,1584,270, 
BtnAAB216B5,2140,-272,3334,437,2182,333, 
BtnAAB216B5,2153,-151,2677,683,3273,445, 
BtnAAB216B5,1874,78,2557,980,5091,660, 
BtnAAB216B5,-409,-27,2746,903,8129,1013, 
BtnAAB216B5,908,-580,495,750,10768,1078, 
BtnAAB216B5,5433,-1175,3659,1436,13672,1537, 
BtnAAB216B5,9824,-3075,3114,1941,17720,1708, 
BtnAAB216B5,2610,-1316,-5253,3782,21352,869, 
BtnAAB216B5,-10071,516,-5885,3743,24054,2029, 
BtnAAB216B5,-13274,1344,-1493,4181,20882,3304, 
BtnAAB216B5,-7893,987,-2790,4503,16676,3243, 
BtnAAB216B5,-7911,330,-3322,4448,16432,3085, 
BtnAAB216B5,-7177,494,-2651,4711,15740,2681, 
BtnAAB216B5,-3706,910,-2472,4501,14485,1757, 
BtnAAB216B5,-3886,1097,-1946,3546,12903,1058, 
BtnAAB216B5,-4405,1002,-915,2276,10218,421, 
BtnAAB216B5,-4875,180,-601,1121,6264,-50, 
BtnAAB216B5,-4499,-167,-1436,321,1672,-462, 
BtnAAB216B5,-3728,576,-2697,-220,-2082,-740, 
BtnAAB216B5,-3843,950,-4027,-643,-4137,-824, 
BtnAAB216B5,-3779,784,-4160,-880,-4873,-842, 
BtnAAB216B5,-3012,807,-3208,-815,-4890,-966, 
BtnAAB216B5,-2840,1273,-1841,-489,-4679,-1106, 
BtnAAB216B5,-3044,1894,-656,-310,-4689,-1134, 
BtnAAB216B5,-3562,2111,88,-462,-5166,-1019, 
BtnAAB216B5,-4158,2062,731,-811,-6059,-790, 
BtnAAB216B5,-5178,1403,1183,-1132,-7385,-539, 
BtnAAB216B5,-6135,416,579,-1177,-9016,-459, 
BtnAAB216B5,-7106,-154,84,-1110,-10394,-651, 
BtnAAB216B5,-7152,169,24,-1162,-11567,-796, 
BtnAAB216B5,-6308,88,-667,-1444,-12445,-799, 
BtnAAB216B5,-4962,-175,-1203,-1573,-12885,-852, 
BtnAAB216B5,-3308,-115,-1047,-1645,-12899,-1061, 
BtnAAB216B5,-1653,311,268,-1843,-12405,-1064, 
BtnAAB216B5,-828,336,1219,-2364,-11321,-804, 
BtnAAB216B5,-1019,115,1815,-3126,-9800,-640, 
BtnAAB216B5,-1964,-12,1544,-3953,-8377,-813, 
BtnAAB216B5,-1146,-463,1206,-4236,-7479,-949, 
BtnAAB216B5,-28,-1179,1378,-3811,-6646,-953, 
BtnAAB216B5,108,-1288,2183,-3271,-5521,-743, 
BtnAAB216B5,-567,-1436,2417,-2830,-4270,-545, 
BtnAAB216B5,-620,-1640,2603,-2283,-3172,-276, 
BtnAAB216B5,-549,-1725,3101,-1838,-2298,-187, 
BtnAAB216B5,-247,-1314,3660,-1582,-1693,-262, 
BtnAAB216B5,-195,-1186,3971,-1463,-1176,-185, 
BtnAAB216B5,-477,-1339,4376,-1374,-695,-68, 
BtnAAB216B5,-674,-1436,4834,-1271,-367,-14, 
BtnAAB216B5,-681,-1479,5157,-1167,-139,-8, 
BtnAAB216B5,-617,-1474,5278,-1060,92,-8, 
BtnAAB216B5,-559,-1432,5244,-948,360,-2, 
BtnAAB216B5,-561,-1506,5099,-843,646,11, 
BtnAAB216B5,-660,-1537,4939,-717,887,35, 
BtnAAB216B5,-993,-1524,4838,-621,1021,19, 
BtnAAB216B5,-1233,-1483,4750,-561,940,-28, 
BtnAAB216B5,-1332,-1553,4733,-528,757,-84, 
BtnAAB216B5,-1387,-1773,4698,-495,536,-116, 
BtnAAB216B5,-1384,-1969,4651,-408,296,-113, 
BtnAAB216B5,-1309,-2069,4675,-264,113,-79, 
BtnAAB216B5,-1212,-2053,4660,-112,48,-43, 
BtnAAB216B5,-1136,-1997,4565,48,109,-13, 
BtnAAB216B5,-1032,-1878,4526,188,238,1, 
BtnAAB216B5,-1017,-1764,4466,278,364,-5, 
BtnAAB216B5,-1064,-1681,4372,323,441,-2, 
BtnAAB216B5,-1187,-1679,4319,329,456,3, 
BtnAAB216B5,-1351,-1731,4069,317,390,-5, 
BtnAAB216B5,-1385,-1751,3782,312,267,-24, 
BtnAAB216B5,-1326,-1719,3611,330,138,-42, 
BtnAAB216B5,-1227,-1653,3497,358,26,-54, 
BtnAAB216B5,-1113,-1559,3448,378,-36,-63, 
BtnAAB216B5,-1047,-1501,3477,378,-27,-66, 
BtnAAB216B5,-1023,-1508,3560,358,37,-53, 
BtnAAB216B5,-1073,-1528,3792,317,143,-29, 
BtnAAB216B5,-1238,-1586,4089,246,235,-10, 
BtnAAB216B5,-1385,-1696,4204,164,264,-10, 
BtnAAB216B5,-1353,-1734,4041,111,213,-37, 
BtnAAB216B5,-1229,-1663,3809,102,144,-71, 
BtnAAB216B5,-1121,-1546,3691,119,84,-96, 
BtnAAB216B5,-1065,-1483,3760,125,7,-97, 
BtnAAB216B5,-1091,-1446,3931,134,-70,-64, 
BtnAAB216B5,-1137,-1328,4391,136,-137,-22, 
BtnAAB216B5,-1479,-1288,5131,74,-262,3, 
BtnAAB216B5,-1957,-1415,5942,-28,-458,14, 
BtnAAB216B5,-2383,-1638,6601,-135,-746,-13, 
BtnAAB216B5,-2559,-1853,6955,-178,-1069,-62, 
BtnAAB216B5,-2469,-1993,6953,-116,-1335,-99, 
BtnAAB216B5,-2183,-2019,6941,62,-1476,-104, 
BtnAAB216B5,-1964,-2143,6906,364,-1475,-92, 
BtnAAB216B5,-1987,-2453,7216,728,-1366,-64, 
BtnAAB216B5,-2206,-2488,7799,1152,-1231,-37, 
BtnAAB216B5,-2464,-2510,8079,1522,-1190,-20, 
BtnAAB216B5,-2699,-2612,8078,1829,-1259,35, 
BtnAAB216B5,-2543,-2675,7907,2133,-1429,86, 
BtnAAB216B5,-2122,-2646,6931,2448,-1583,82, 
BtnAAB216B5,-1594,-2480,5976,2727,-1476,93, 
BtnAAB216B5,-1023,-2343,5122,2950,-1168,138, 
BtnAAB216B5,-755,-2092,4286,3137,-744,160, 
BtnAAB216B5,-540,-1852,3689,3250,-248,215, 
BtnAAB216B5,-518,-1593,3183,3334,137,271, 
BtnAAB216B5,-652,-1370,2271,3272,282,283, 
BtnAAB216B5,-634,-1433,1550,3071,302,308, 
BtnAAB216B5,-477,-1510,839,2865,199,343, 
BtnAAB216B5,-308,-1390,339,2575,-20,355, 
BtnAAB216B5,-92,-1348,-11,2258,-329,388, 
BtnAAB216B5,82,-1165,-364,2007,-596,435, 
BtnAAB216B5,345,-707,-573,1767,-742,482, 
BtnAAB216B5,838,-138,-620,1442,-764,519, 
BtnAAB216B5,1228,160,-628,1007,-708,497, 
BtnAAB216B5,1635,557,-660,592,-611,470, 
BtnAAB216B5,2134,858,-521,162,-500,441, 
BtnAAB216B5,2063,791,-175,-224,-421,389, 
BtnAAB216B5,2162,672,560,-514,-475,310, 
BtnAAB216B5,2187,447,1621,-705,-693,176, 
BtnAAB216B5,2013,274,2618,-695,-808,56, 
BtnAAB216B5,1221,-6,3555,-583,-802,-68, 
BtnAAB216B5,642,-180,4240,-455,-680,-153, 
BtnAAB216B5,447,-140,4587,-371,-452,-260, 
BtnAAB216B5,487,-194,4683,-296,-192,-339, 
BtnAAB216B5,543,-193,4757,-200,-35,-360, 
BtnAAB216B5,844,-266,4890,-45,-9,-364, 
BtnAAB216B5,1910,-134,5117,126,-159,-437, 
BtnAAB216B5,3352,-232,5899,281,-464,-630, 
BtnAAB216B5,3180,-294,6942,634,-660,-859, 
BtnAAB216B5,2099,-264,7325,1111,-457,-978, 
BtnAAB216B5,1340,-310,6758,1411,-64,-1155, 
BtnAAB216B5,1009,-236,5933,1598,378,-1343, 
BtnAAB216B5,777,-113,5100,1780,877,-1460, 
BtnAAB216B5,294,-45,4386,1893,1353,-1546, 
BtnAAB216B5,-295,-124,4320,1862,1529,-1593, 
BtnAAB216B5,-809,-110,4339,1714,1220,-1661, 
BtnAAB216B5,-817,-16,3919,1453,523,-1741, 
BtnAAB216B5,-34,-54,3146,1186,-72,-1740, 
BtnAAB216B5,550,11,2780,1034,-490,-1775, 
BtnAAB216B5,979,-18,2565,974,-908,-1807, 
BtnAAB216B5,995,-71,2536,921,-1171,-1797, 
BtnAAB216B5,1154,-144,2572,844,-1235,-1786, 
BtnAAB216B5,1313,-198,2343,767,-1082,-1875, 
BtnAAB216B5,1470,-109,2240,674,-796,-2037, 
BtnAAB216B5,1401,61,2258,583,-547,-2239, 
BtnAAB216B5,1016,70,2113,480,-427,-2477, 
BtnAAB216B5,841,177,1931,331,-468,-2701, 
BtnAAB216B5,1135,362,1707,116,-480,-2932, 
BtnAAB216B5,1678,387,758,-110,-184,-3137, 
BtnAAB216B5,1658,140,85,-344,341,-3252, 
BtnAAB216B5,149,-286,694,-372,752,-3138, 
BtnAAB216B5,-1009,-26,1465,-302,801,-2812, 
BtnAAB216B5,-1543,-75,1793,-399,658,-2560, 
BtnAAB216B5,-2037,92,1793,-547,360,-2383, 
BtnAAB216B5,-2115,37,1432,-744,103,-2220, 
BtnAAB216B5,-2387,59,1235,-893,102,-2070, 
BtnAAB216B5,-2638,248,1321,-1039,275,-1902, 
BtnAAB216B5,-2830,369,1100,-1228,596,-1730, 
BtnAAB216B5,-2698,437,619,-1490,1063,-1593, 
BtnAAB216B5,-2871,431,557,-1746,1544,-1443, 
BtnAAB216B5,-3775,333,886,-1911,1806,-1148, 
BtnAAB216B5,-4483,83,1092,-2025,1709,-788, 
BtnAAB216B5,-4892,-68,1207,-2079,1475,-526, 
BtnAAB216B5,-5163,-28,1443,-2105,1149,-326, 
BtnAAB216B5,-5301,122,1700,-2198,810,-111, 
BtnAAB216B5,-5436,346,2012,-2354,579,113, 
BtnAAB216B5,-5538,373,2348,-2562,447,324, 
BtnAAB216B5,-5556,168,2812,-2777,387,536, 
BtnAAB216B5,-5522,-127,3209,-2923,379,769, 
BtnAAB216B5,-5408,-410,3628,-3002,392,1036, 
BtnAAB216B5,-5197,-631,3927,-3020,402,1316, 
BtnAAB216B5,-5178,-851,4150,-3011,390,1580, 
BtnAAB216B5,-5327,-1041,4490,-2970,292,1816, 
BtnAAB216B5,-5302,-1086,4850,-2922,86,1996, 
BtnAAB216B5,-4995,-1238,5405,-2892,-123,2129, 
BtnAAB216B5,-4626,-1430,6240,-2855,-300,2279, 
BtnAAB216B5,-4332,-1729,7100,-2810,-437,2464, 
BtnAAB216B5,-4173,-2043,7673,-2712,-589,2663, 
BtnAAB216B5,-3853,-2361,8072,-2543,-771,2836, 
BtnAAB216B5,-3368,-2735,8501,-2266,-940,2957, 
BtnAAB216B5,-2694,-2905,8659,-1857,-1150,3043, 
BtnAAB216B5,-1850,-3006,8706,-1428,-1376,3127, 
BtnAAB216B5,-1105,-2939,8979,-1036,-1720,3166, 
BtnAAB216B5,-290,-2836,8965,-758,-2252,3162, 
BtnAAB216B5,280,-2847,8233,-521,-2830,3125, 
BtnAAB216B5,459,-2793,7557,-292,-3293,3000, 
BtnAAB216B5,1133,-2648,6552,-94,-3318,2758, 
BtnAAB216B5,1770,-2724,5313,5,-2861,2399, 
BtnAAB216B5,1986,-2676,4132,60,-2367,1990, 
BtnAAB216B5,2554,-2648,3640,132,-1560,1683, 
BtnAAB216B5,1802,-2581,3627,160,-758,1205, 
BtnAAB216B5,2626,-2285,3578,158,-465,827, 
BtnAAB216B5,2826,-1994,3258,148,-193,530, 
BtnAAB216B5,2208,-1978,3143,94,60,278, 
BtnAAB216B5,2100,-2118,2826,39,152,160, 
BtnAAB216B5,1737,-2259,2821,38,190,73, 
BtnAAB216B5,1180,-2386,2862,92,182,6, 
BtnAAB216B5,848,-2413,2804,188,122,-57, 
BtnAAB216B5,460,-2268,2670,262,111,-154, 
BtnAAB216B5,126,-1999,2678,306,167,-184, 
BtnAAB216B5,31,-1933,2829,299,237,-201, 
BtnAAB216B5,-46,-1765,3051,296,300,-257, 
BtnAAB216B5,-181,-1603,3255,314,391,-278, 
BtnAAB216B5,-79,-1473,2897,419,578,-264, 
BtnAAB216B5,66,-984,1478,764,1370,-155, 
BtnAAB216B5,-790,-723,2597,1394,3423,305, 
BtnAAB216B5,-1646,-1288,4549,1852,6648,512, 
BtnAAB216B5,2954,-1427,7102,2193,10008,44, 
BtnAAB216B5,15791,-161,5906,972,14082,-584, 
BtnAAB216B5,18170,-323,-6737,235,21737,-1247, 
BtnAAB216B5,-973,-2923,-13952,874,30153,223, 
BtnAAB216B5,-14389,-595,-12365,2435,28072,751, 
BtnAAB216B5,-13647,4966,-8811,2339,19416,1334, 
BtnAAB216B5,-14073,1617,-5011,101,13292,3807, 
BtnAAB216B5,-9150,-4190,-4886,424,9677,4931, 
BtnAAB216B5,-5358,-2347,-3483,2222,8233,3359, 
BtnAAB216B5,-1985,62,-2654,1963,7178,1407, 
BtnAAB216B5,-3045,449,-2203,645,5908,474, 
BtnAAB216B5,-4741,196,-2154,-390,3478,206, 
BtnAAB216B5,-5826,-350,-3006,-932,510,31, 
BtnAAB216B5,-5517,539,-3426,-896,-2044,-400, 
BtnAAB216B5,-3981,1098,-2984,-701,-3605,-828, 
BtnAAB216B5,-2961,1280,-2582,-484,-4497,-1026, 
BtnAAB216B5,-2611,993,-1137,-141,-5304,-1022, 
BtnAAB216B5,-3640,1204,538,173,-6436,-877, 
BtnAAB216B5,-5639,1307,700,123,-8099,-531, 
BtnAAB216B5,-6661,494,700,-174,-9946,-75, 
BtnAAB216B5,-7248,-293,943,-372,-11661,370, 
BtnAAB216B5,-9178,-728,189,-788,-13693,714, 
BtnAAB216B5,-8967,-669,-624,-1313,-16059,772, 
BtnAAB216B5,-6011,-1051,-1184,-1491,-17920,445, 
BtnAAB216B5,-2744,-968,-789,-1206,-18740,584, 
BtnAAB216B5,1272,-123,488,-1230,-18003,948, 
BtnAAB216B5,3019,279,1179,-1898,-15142,1186, 
BtnAAB216B5,2398,-963,1346,-2138,-11058,665, 
BtnAAB216B5,796,-760,2894,-1803,-7429,-107, 
BtnAAB216B5,-1868,-1041,3429,-1828,-5118,-457, 
BtnAAB216B5,-634,-899,3338,-1848,-4335,-762, 
BtnAAB216B5,91,-959,3160,-1724,-3847,-960, 
BtnAAB216B5,1069,-1396,2337,-1582,-3411,-929, 
BtnAAB216B5,2493,-1661,2410,-1272,-2663,-557, 
BtnAAB216B5,1254,-1978,3113,-1075,-1378,-212, 
BtnAAB216B5,-369,-2181,3507,-847,-496,70, 
BtnAAB216B5,-1368,-2254,3364,-619,-153,290, 
BtnAAB216B5,-2104,-2203,2859,-455,27,411, 
BtnAAB216B5,-1925,-2266,2508,-313,153,477, 
BtnAAB216B5,-1298,-2503,2658,-127,293,467, 
BtnAAB216B5,-890,-2549,2969,101,385,422, 
BtnAAB216B5,-887,-2453,2982,312,370,399, 
BtnAAB216B5,-1093,-2425,2777,478,291,422, 
BtnAAB216B5,-1237,-2426,2751,654,266,492, 
BtnAAB216B5,-1263,-2384,2666,782,351,526, 
BtnAAB216B5,-1214,-2226,2608,889,559,524, 
BtnAAB216B5,-1104,-2019,2458,957,850,475, 
BtnAAB216B5,-1112,-1762,2346,999,1201,402, 
BtnAAB216B5,-1125,-1436,2294,999,1552,304, 
BtnAAB216B5,-801,-1171,2188,959,1890,224, 
BtnAAB216B5,-442,-857,1963,853,2225,126, 
BtnAAB216B5,-158,-551,1846,728,2526,53, 
BtnAAB216B5,-475,-255,1927,674,2711,-12, 
BtnAAB216B5,-1351,222,2169,605,2701,-96, 
BtnAAB216B5,-1774,574,2417,462,2507,-155, 
BtnAAB216B5,-1911,948,2582,314,2243,-243, 
BtnAAB216B5,-1694,1255,2657,148,2009,-342, 
BtnAAB216B5,-998,1606,2599,-26,1871,-467, 
BtnAAB216B5,-62,2107,2285,-227,1767,-644, 
BtnAAB216B5,301,2449,2478,-389,1745,-828, 
BtnAAB216B5,1341,2241,3527,-166,1812,-1091, 
BtnAAB216B5,2180,1662,4577,-35,1999,-1392, 
BtnAAB216B5,332,1886,4504,-415,2159,-1544, 
BtnAAB216B5,-2529,3148,3695,-1286,1639,-1601, 
BtnAAB216B5,-3752,2435,2898,-1996,477,-1715, 
BtnAAB216B5,-7539,278,11243,-2507,-258,-2345, 
BtnAAB216B5,-16019,-6404,27686,-1526,-536,-2385, 
BtnAAB216B5,-11882,-3552,22875,5548,1079,1116, 
BtnAAB216B5,504,6068,-3555,4048,711,1628, 
BtnAAB216B5,4472,2945,-5398,-174,2004,-1100, 
BtnAAB216B5,2427,1,-1121,-618,1277,-1152, 
BtnAAB216B5,587,-1344,1379,-230,141,-744, 
BtnAAB216B5,-3519,-750,5240,171,-222,-784, 
BtnAAB216B5,-6330,-1491,6757,-694,149,-912, 
BtnAAB216B5,-3051,-951,3879,-1159,240,-1055, 
BtnAAB216B5,-1693,-1055,3952,-884,-6,-966, 
BtnAAB216B5,-3868,-3658,4077,-197,-29,304, 
BtnAAB216B5,-870,-809,2630,390,276,876, 
BtnAAB216B5,0,-314,2564,-249,383,295, 
BtnAAB216B5,-1588,-687,3685,-359,372,141, 
BtnAAB216B5,-2837,-1087,4140,-260,557,173, 
BtnAAB216B5,-2993,-576,3262,-31,514,369, 
BtnAAB216B5,-2194,-19,2505,-2,351,297, 
BtnAAB216B5,-1733,-326,3088,-102,257,-10, 
BtnAAB216B5,-2154,-713,3868,-102,179,-146, 
BtnAAB216B5,-2312,-779,3850,-100,155,-100, 
BtnAAB216B5,-2036,-813,3439,-96,193,-29, 
BtnAAB216B5,-1542,-856,3291,-67,311,-8, 
BtnAAB216B5,-1308,-840,3298,-39,488,-44, 
BtnAAB216B5,-1640,-901,3425,13,656,-71, 
BtnAAB216B5,-2150,-847,3316,69,741,-48, 
BtnAAB216B5,-2531,-1030,3520,81,811,-16, 
BtnAAB216B5,-2657,-1061,3416,124,777,35, 
BtnAAB216B5,-2672,-820,3362,181,712,88, 
BtnAAB216B5,-2912,-653,3265,151,567,109, 
BtnAAB216B5,-2859,-586,3243,106,404,90, 
BtnAAB216B5,-2843,-563,3308,54,272,65, 
BtnAAB216B5,-2591,-593,3279,-11,167,30, 
BtnAAB216B5,-2415,-661,3287,-37,100,6, 
BtnAAB216B5,-2292,-726,3312,-33,94,-3, 
BtnAAB216B5,-2270,-792,3301,-22,122,-1, 
BtnAAB216B5,-2241,-792,3221,-9,143,16, 
BtnAAB216B5,-2246,-807,3205,16,172,17, 
BtnAAB216B5,-2438,-738,3313,39,186,34, 
BtnAAB216B5,-2600,-660,3325,23,184,55, 
BtnAAB216B5,-2647,-682,3277,-16,156,55, 
