sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
643,-517,188,-1750,453,-4778,515
644,-450,162,-1843,1275,-3762,503
645,-386,100,-1845,2074,-2594,408
646,-318,34,-1783,2621,-1502,224
647,-259,14,-1686,2675,-661,85
648,-227,24,-1635,2318,-90,35
649,-189,6,-1585,1804,253,78
650,-185,3,-1549,1294,568,207
651,-180,30,-1543,808,933,371
652,-147,48,-1538,490,1373,507
653,-154,46,-1527,486,1849,517
654,-157,26,-1485,605,2339,400
655,-179,36,-1425,599,2896,304
656,-201,57,-1372,443,3474,279
657,-276,64,-1282,185,3976,275
658,-323,31,-1186,-139,4462,375
659,-329,-8,-1088,-465,4949,533
660,-395,-75,-959,-803,5402,730
661,-495,-129,-843,-1114,5804,972
662,-569,-199,-674,-1387,6218,1138
663,-651,-222,-505,-1530,6718,1146
664,-761,-244,-353,-1393,7326,1099
665,-902,-294,-171,-913,8019,972
666,-984,-396,137,-131,8822,759
667,-922,-424,426,750,9486,404
668,-809,-379,753,1593,10248,-59
669,-729,-276,1173,2421,10896,-805
670,-613,-47,1690,3062,11281,-1778
671,-463,203,2048,3312,11597,-2499
672,-280,489,2048,3078,11515,-2743
673,-111,618,2048,2214,10728,-2178
674,105,636,2048,628,9085,-883
675,253,565,2048,-1563,7269,464
676,309,466,2048,-3721,5650,1601
677,389,363,2048,-5059,4609,2589
678,469,196,2048,-5020,3757,3093
679,431,42,2048,-3624,3191,2671
680,377,-73,2048,-1747,2734,1673
681,371,-73,2048,-293,2376,679
682,431,35,2048,250,2113,-67
683,460,195,2048,76,2046,-340
684,458,325,2048,-151,2144,-358
685,440,393,2048,-270,1970,-168
686,423,391,2048,-260,1439,130
687,343,272,2048,-196,781,517
688,259,86,2039,-133,187,863
689,253,-75,1756,-272,-256,1021
690,307,-156,1544,-729,-643,1035
691,289,-156,1381,-1086,-872,796
692,204,-66,1302,-860,-739,414
693,183,-24,1265,-288,-305,25
694,206,10,1303,443,222,-344
695,222,49,1317,917,439,-512
696,168,58,1305,1054,386,-448
697,160,25,1229,904,214,-233
698,170,-47,1094,521,-65,97
699,156,-102,985,54,-321,328
700,101,-105,926,-260,-397,353
701,97,-58,899,-426,-231,246
702,74,6,930,-385,31,78
703,103,25,930,-159,230,-49
704,113,36,929,115,326,-165
705,116,35,967,332,292,-198
706,110,43,993,343,246,-157
707,120,37,984,167,167,-57
708,123,29,986,-16,54,44
709,116,43,977,-69,-47,78
710,96,29,958,-34,-90,58
711,98,44,957,52,-98,-22
712,96,73,930,44,-88,-100
713,102,117,900,-36,-75,-92
714,101,132,905,-69,-55,1
715,98,119,934,-10,-16,58
716,99,105,960,80,95,82
717,115,84,996,136,185,48
718,117,52,1056,167,257,37
719,128,35,1090,193,271,46
720,145,49,1129,167,207,29
721,147,81,1120,48,64,-12
722,123,95,1102,-104,-143,37
723,104,77,1057,-163,-315,128
724,107,50,1017,-235,-336,146
725,113,28,1004,-338,-260,78
726,111,34,1005,-438,-127,-36
727,133,103,1008,-469,11,-155
728,126,157,1001,-442,72,-176
729,117,175,991,-344,42,-47
