sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
565,115,4,1173,476,40,-171
566,106,27,1227,390,64,-167
567,112,34,1310,345,103,-154
568,138,46,1448,384,257,-214
569,126,64,1603,378,509,-290
570,112,77,1795,195,774,-267
571,124,41,2048,-36,968,-183
572,209,-3,2048,-179,981,-195
573,321,16,2048,-157,751,-306
574,323,50,2048,-16,290,-328
575,279,46,2048,189,-653,-136
576,225,42,2048,696,-1700,182
577,166,-4,2048,1267,-2782,446
578,85,-51,2048,1638,-3720,528
579,17,-84,2048,1853,-4421,448
580,-41,-111,2048,1898,-4958,385
581,-68,-133,2048,1671,-5433,401
582,-139,-134,2048,1288,-5829,389
583,-214,-112,2048,864,-6198,383
584,-250,-128,2048,484,-6534,422
585,-314,-117,2048,153,-6958,436
586,-360,-109,2019,-180,-7509,419
587,-417,-73,1832,-583,-8181,411
588,-497,-33,1602,-991,-8903,462
589,-556,12,1354,-1327,-9620,471
590,-634,68,1058,-1608,-10323,338
591,-659,147,741,-1893,-10911,57
592,-635,214,403,-2067,-11245,-203
593,-610,285,114,-2114,-11134,-316
594,-528,314,-145,-2048,-10667,-247
595,-500,330,-368,-1811,-9870,-40
596,-460,315,-491,-1430,-8751,229
597,-411,252,-549,-1009,-7493,460
598,-353,185,-549,-514,-6202,620
599,-280,101,-552,155,-5179,706
600,-196,34,-568,800,-4560,659
601,-50,8,-582,1085,-4290,419
602,89,40,-654,948,-4257,-46
603,181,128,-763,484,-4308,-537
604,232,224,-831,-114,-4429,-761
605,245,281,-888,-448,-4286,-765
606,226,360,-961,-536,-3759,-560
607,257,397,-982,-460,-2847,-193
608,291,376,-944,-239,-1737,319
609,353,310,-897,195,-630,887
610,385,206,-823,661,192,1335
611,392,50,-678,1093,651,1657
612,492,-86,-559,1489,720,1704
613,579,-137,-556,1640,575,1319
614,588,-130,-555,1474,271,598
615,600,-91,-568,1169,101,-33
616,559,-22,-546,837,202,-398
617,556,58,-519,546,560,-458
618,574,156,-499,292,1017,-402
619,597,237,-480,120,1407,-322
620,587,286,-426,89,1726,-124
621,567,305,-379,216,1952,196
622,554,298,-347,396,2134,530
623,531,265,-314,640,2261,790
624,504,226,-282,964,2396,944
625,536,173,-302,1300,2528,1001
626,524,124,-304,1521,2661,1001
627,427,93,-282,1620,2806,1032
628,301,61,-223,1728,2976,1055
629,222,36,-123,1763,3228,921
630,179,73,-50,1583,3591,637
631,192,124,9,1107,3987,405
632,231,178,25,454,4360,364
633,217,237,46,-206,4663,505
634,123,293,93,-811,4757,864
635,34,297,114,-1241,4714,1467
636,-40,261,68,-1395,4622,2260
637,-165,193,-18,-1391,4515,3081
638,-139,144,-114,-1454,4419,3651
639,-158,84,-237,-1393,4694,3803
640,-283,10,-254,-679,5454,3512
