sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
393,-367,-25,946,93,50,76
394,-366,-42,952,95,99,80
395,-358,-42,989,46,121,56
396,-364,-27,995,-6,97,39
397,-363,-24,996,-28,50,23
398,-358,-38,980,-40,-20,7
399,-360,-30,979,-40,-73,5
400,-357,-29,962,-36,-98,-6
401,-337,-34,956,-24,-106,3
402,-327,-30,935,-6,-81,0
403,-342,-21,937,21,-67,-14
404,-332,-20,947,27,-49,-20
405,-343,-20,923,-8,-61,-16
406,-337,-16,923,-14,-65,-10
407,-338,-25,923,-2,-59,-6
408,-326,-12,923,5,-47,-8
409,-325,-28,919,-26,-38,-14
410,-332,-14,920,-65,-43,-36
411,-336,-12,918,-98,-59,-43
412,-349,-3,901,-96,-53,-24
413,-349,-7,902,-67,-30,-12
414,-353,-13,911,-51,3,0
415,-350,-37,911,-83,21,5
416,-343,-33,903,-104,41,-28
417,-354,-21,906,-143,58,-42
418,-357,-26,934,-159,89,-32
419,-359,-13,945,-135,93,-24
420,-365,-13,945,-114,76,7
421,-370,-26,937,-86,83,37
422,-366,-34,931,-47,85,15
423,-374,-40,951,-42,93,3
424,-381,-45,966,-106,117,5
425,-371,-46,974,-161,144,0
426,-383,-53,982,-190,119,-12
427,-389,-52,989,-143,48,-63
428,-379,-40,988,-88,-42,-124
429,-394,-41,991,-59,-92,-143
430,-398,-38,982,-77,-73,-122
431,-392,-45,977,-168,-55,-100
432,-401,-29,969,-233,13,-122
433,-376,-25,968,-260,70,-114
434,-380,-9,970,-211,80,-63
435,-389,-32,969,-106,46,-20
436,-386,-58,972,-18,-18,-38
437,-391,-50,976,-43,-96,-69
438,-379,-54,958,-172,-112,-84
439,-383,-46,940,-268,-83,-131
440,-353,-49,929,-307,-36,-147
441,-366,-50,927,-297,-14,-141
442,-364,-26,901,-237,29,-124
443,-356,-39,915,-170,56,-100
444,-356,-43,928,-139,62,-98
445,-361,-34,936,-165,37,-120
446,-347,-31,956,-161,19,-116
447,-354,-27,938,-155,-8,-92
448,-362,-29,950,-163,-2,-73
449,-349,-41,931,-172,11,-49
450,-348,-45,944,-172,27,-65
451,-359,-49,949,-170,44,-67
452,-363,-51,969,-145,68,-38
