AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
-1656.0,1968.0,971.0,-1085.0,-3219.0,4316.0
-1953.0,1941.0,913.0,-853.0,-3123.0,4136.0
-1998.0,1844.0,766.0,93.0,-3283.0,4144.0
-1688.0,1936.0,461.0,668.0,-3300.0,4035.0
-1160.0,2056.0,559.0,835.0,-3497.0,3898.0
-325.0,2011.0,436.0,863.0,-3922.0,3786.0
111.0,2047.0,542.0,837.0,-4089.0,3764.0
548.0,2049.0,546.0,871.0,-4548.0,3674.0
664.0,2103.0,571.0,1077.0,-5107.0,3450.0
592.0,2301.0,538.0,1150.0,-5448.0,3121.0
560.0,2387.0,425.0,984.0,-5847.0,2711.0
576.0,2278.0,357.0,870.0,-6208.0,2296.0
656.0,2141.0,333.0,834.0,-6351.0,1927.0
751.0,2050.0,198.0,831.0,-6103.0,1619.0
808.0,2075.0,33.0,813.0,-5617.0,1283.0
761.0,2143.0,130.0,547.0,-4993.0,841.0
152.0,2194.0,496.0,-1460.0,-2219.0,-1201.0
-1534.0,2195.0,974.0,-1984.0,-1169.0,-1985.0
-3566.0,2217.0,1802.0,-2476.0,32.0,-2783.0
-4712.0,79.0,6932.0,-3024.0,1390.0,-3586.0
-2564.0,-202.0,2825.0,-3627.0,2863.0,-4422.0
-2924.0,1394.0,-2031.0,-4330.0,4289.0,-5377.0
-7387.0,2199.0,-4921.0,-5386.0,6560.0,-6473.0
-13066.0,7.0,-2069.0,-6442.0,9783.0,-7477.0
-14010.0,-1619.0,4533.0,-5682.0,12037.0,-7632.0
-11786.0,720.0,1861.0,-2893.0,13633.0,-6795.0
-9118.0,1642.0,2157.0,791.0,14704.0,-5506.0
-6469.0,2232.0,917.0,3966.0,13617.0,-4977.0
-4647.0,2065.0,-156.0,2465.0,11385.0,-4717.0
-3634.0,2168.0,-533.0,-15.0,10294.0,-1842.0
-3196.0,2654.0,-479.0,1395.0,2998.0,1228.0
-3373.0,2833.0,-246.0,1474.0,-2339.0,3005.0
-3518.0,2282.0,352.0,901.0,-3149.0,4317.0
-3456.0,1661.0,783.0,673.0,-3357.0,5540.0
-2914.0,1450.0,873.0,552.0,-2102.0,5459.0
-1932.0,1500.0,1067.0,-83.0,-2721.0,5256.0
-1192.0,1798.0,1182.0,-492.0,-3432.0,5135.0
-1257.0,1966.0,879.0,-169.0,-4172.0,5017.0
-1266.0,2023.0,374.0,387.0,-4696.0,4938.0
-866.0,2135.0,-112.0,768.0,-4652.0,4936.0
-227.0,2185.0,-166.0,970.0,-4323.0,4956.0
293.0,2133.0,122.0,1028.0,-3841.0,5164.0
470.0,2111.0,181.0,1031.0,-3383.0,5363.0
723.0,2017.0,182.0,1126.0,-3189.0,5267.0
1026.0,1909.0,408.0,1175.0,-3170.0,4981.0
1301.0,1993.0,426.0,1117.0,-3340.0,4592.0
1616.0,2127.0,187.0,1019.0,-3577.0,4206.0
1970.0,2208.0,-124.0,979.0,-4030.0,3801.0
2377.0,2166.0,-420.0,988.0,-4478.0,3378.0
2707.0,2057.0,-661.0,760.0,-4506.0,2824.0
2647.0,1993.0,-711.0,520.0,-4427.0,2035.0
1761.0,1920.0,-624.0,-1270.0,-3057.0,-1625.0
477.0,2200.0,-160.0,-1811.0,-1931.0,-2655.0
-4054.0,828.0,8311.0,-2397.0,-515.0,-3825.0
-2470.0,131.0,7380.0,-3054.0,985.0,-5347.0
-233.0,-31.0,3234.0,-4081.0,2727.0,-7215.0
-962.0,1494.0,-4266.0,-5352.0,5211.0,-8896.0
-7854.0,811.0,-9281.0,-6489.0,8973.0,-10005.0
-16199.0,-2441.0,-8096.0,-7173.0,13384.0,-10737.0
-20547.0,-2241.0,-5223.0,-5019.0,16043.0,-10699.0
-16405.0,234.0,-1385.0,-439.0,18703.0,-9754.0
-8889.0,571.0,244.0,4525.0,21357.0,-9720.0
-4434.0,1842.0,605.0,4782.0,20585.0,-8789.0
-2590.0,3516.0,705.0,21.0,14639.0,-5466.0
-1697.0,4135.0,754.0,-2463.0,7133.0,-207.0
-1717.0,3333.0,952.0,-1673.0,-1683.0,3095.0
-1762.0,2014.0,1046.0,-1373.0,-8255.0,2921.0
-2019.0,1309.0,1142.0,-759.0,-9728.0,2736.0
-2492.0,1571.0,1131.0,580.0,-6141.0,4826.0
-2827.0,2135.0,821.0,-699.0,-4957.0,4433.0
-2813.0,2300.0,630.0,-1150.0,-3933.0,4020.0
-1490.0,1547.0,1059.0,-514.0,-3641.0,3891.0
-1019.0,1586.0,1175.0,423.0,-3600.0,3830.0
-617.0,1752.0,1083.0,777.0,-3884.0,3708.0
-416.0,1967.0,945.0,557.0,-4140.0,3564.0
-308.0,2057.0,858.0,309.0,-4272.0,3367.0
-139.0,2072.0,554.0,232.0,-4530.0,3252.0
85.0,2103.0,347.0,475.0,-4588.0,3173.0
215.0,2135.0,212.0,723.0,-4370.0,2937.0
211.0,2216.0,228.0,813.0,-4179.0,2650.0
330.0,2258.0,332.0,725.0,-3989.0,2462.0
476.0,2240.0,486.0,532.0,-3594.0,2253.0
445.0,2136.0,552.0,391.0,-3206.0,1930.0
-51.0,2062.0,580.0,296.0,-2925.0,1440.0
-1033.0,2124.0,602.0,210.0,-2492.0,821.0
-2061.0,2307.0,809.0,36.0,-1786.0,195.0
-2749.0,2340.0,1432.0,-939.0,1216.0,-2079.0
-2940.0,2198.0,2395.0,-1143.0,2132.0,-2984.0
-2737.0,1990.0,3351.0,-1373.0,2725.0,-3941.0
-2187.0,1730.0,1429.0,-1806.0,2939.0,-4932.0
-1927.0,1711.0,-554.0,-2403.0,3147.0,-5766.0
-3496.0,867.0,-1620.0,-2783.0,3603.0,-6241.0
-7514.0,-475.0,-1906.0,-2747.0,4372.0,-6458.0
-11934.0,-455.0,-1176.0,-2048.0,5362.0,-6534.0
-13751.0,413.0,231.0,-688.0,7043.0,-6254.0
-11340.0,916.0,436.0,559.0,8804.0,-5786.0
-7947.0,957.0,889.0,582.0,9624.0,-5006.0
-5625.0,1618.0,824.0,-477.0,8974.0,-3220.0
-4534.0,2028.0,879.0,-633.0,7863.0,-893.0
-3833.0,2237.0,1007.0,567.0,5875.0,354.0
-3410.0,2410.0,1457.0,1094.0,399.0,490.0
-3417.0,2677.0,1555.0,797.0,-4759.0,916.0
-3537.0,2714.0,1526.0,795.0,-7010.0,1921.0
-3461.0,2485.0,1640.0,1116.0,-7534.0,3276.0
-3241.0,2363.0,1701.0,1771.0,-4377.0,5398.0
-2629.0,2249.0,1560.0,2005.0,-3778.0,5560.0
-2121.0,2175.0,1494.0,2081.0,-3699.0,5746.0
-1075.0,2138.0,709.0,2248.0,-3804.0,5842.0
-508.0,2189.0,431.0,2485.0,-4040.0,5962.0
225.0,2100.0,239.0,2497.0,-3957.0,6091.0
678.0,2100.0,-11.0,2310.0,-3654.0,6049.0
1080.0,2109.0,-155.0,2119.0,-3423.0,5810.0
1405.0,2045.0,-210.0,1899.0,-3248.0,5381.0
1408.0,2089.0,-302.0,1629.0,-3158.0,4801.0
1246.0,2085.0,-284.0,1311.0,-3003.0,4209.0
1144.0,2082.0,-312.0,1008.0,-2831.0,3622.0
1322.0,1993.0,-305.0,786.0,-2586.0,3035.0
1476.0,1933.0,-297.0,481.0,-2152.0,2446.0
1509.0,1966.0,-216.0,246.0,-1672.0,1882.0
1251.0,1976.0,-132.0,4.0,-1282.0,1240.0
773.0,2040.0,-292.0,-353.0,-949.0,459.0
-115.0,2108.0,-232.0,-742.0,-685.0,-394.0
-1549.0,2175.0,382.0,-1846.0,160.0,-2832.0
-3335.0,2388.0,1264.0,-2238.0,566.0,-3731.0
-4574.0,2724.0,3093.0,-2757.0,1076.0,-4859.0
2419.0,108.0,8119.0,-3611.0,1579.0,-6361.0
6360.0,946.0,1979.0,-4598.0,2352.0,-8035.0
3042.0,1694.0,-6054.0,-5714.0,4049.0,-9428.0
-7760.0,-1196.0,-10777.0,-6946.0,7679.0,-10187.0
-18735.0,-3412.0,-13354.0,-7213.0,12418.0,-10510.0
-24388.0,-2678.0,-7882.0,-3854.0,15749.0,-9938.0
-15108.0,517.0,-3867.0,1542.0,21375.0,-9655.0
-7911.0,484.0,-673.0,4873.0,26612.0,-9802.0
-4614.0,2253.0,-602.0,2002.0,26758.0,-7413.0
-3487.0,2979.0,-71.0,-1892.0,19778.0,-3177.0
-3601.0,2579.0,12.0,-2118.0,10427.0,678.0
-3287.0,2081.0,-602.0,111.0,-164.0,422.0
-3487.0,1481.0,-604.0,-491.0,-9399.0,284.0
-3762.0,1257.0,-98.0,-505.0,-11127.0,2103.0
-3364.0,1409.0,288.0,467.0,-9241.0,3403.0
-2926.0,1719.0,578.0,-602.0,-5290.0,3579.0
-2616.0,1910.0,1188.0,-808.0,-4500.0,3668.0
-2303.0,1945.0,1510.0,-708.0,-4653.0,4022.0
-851.0,1859.0,1052.0,-403.0,-5317.0,4577.0
-535.0,1972.0,959.0,-224.0,-6044.0,5058.0
-436.0,2117.0,864.0,6.0,-6459.0,5155.0
-271.0,2129.0,615.0,368.0,-7051.0,5139.0
-73.0,2128.0,416.0,731.0,-7084.0,5202.0
357.0,2099.0,314.0,975.0,-6615.0,5037.0
854.0,2043.0,308.0,1125.0,-6381.0,4627.0
1024.0,2129.0,262.0,1208.0,-6147.0,4214.0
987.0,2016.0,116.0,1196.0,-6123.0,3914.0
848.0,1818.0,114.0,1094.0,-6321.0,3544.0
914.0,1826.0,190.0,974.0,-6357.0,3052.0
833.0,2031.0,-41.0,853.0,-6114.0,2540.0
-71.0,2185.0,-355.0,733.0,-5772.0,2078.0
-1093.0,2425.0,443.0,461.0,-5213.0,1532.0
-1894.0,2302.0,1955.0,-1621.0,229.0,-2212.0
-2520.0,2181.0,3280.0,-2628.0,1609.0,-3990.0
-30.0,982.0,-2856.0,-3959.0,3512.0,-6140.0
-5798.0,2532.0,-5737.0,-5025.0,5827.0,-7564.0
-12312.0,2001.0,-2590.0,-5340.0,7852.0,-8216.0
-13225.0,-1867.0,6315.0,-4931.0,10309.0,-8401.0
-9767.0,-956.0,1949.0,-3162.0,10793.0,-8351.0
-6316.0,-597.0,2970.0,-166.0,9094.0,-8346.0
-3237.0,1506.0,2131.0,2485.0,6132.0,-8249.0
-1752.0,2906.0,1743.0,303.0,665.0,-6882.0
-1817.0,3155.0,2570.0,-4173.0,-1275.0,-2609.0
-2298.0,2619.0,3066.0,-3909.0,-7385.0,506.0
-2469.0,1868.0,3358.0,-2062.0,-12265.0,391.0
-1968.0,1314.0,3568.0,-805.0,-11029.0,-387.0
-1293.0,1398.0,3658.0,363.0,-9783.0,-369.0
-1177.0,1567.0,3600.0,-58.0,-8346.0,-336.0
-1479.0,1593.0,3446.0,-698.0,-8436.0,37.0
-1936.0,1459.0,3376.0,-911.0,-8368.0,854.0
-2239.0,1330.0,3406.0,-583.0,-7314.0,619.0
-2055.0,1232.0,3411.0,-460.0,-5902.0,489.0
-1017.0,1226.0,2764.0,-520.0,-4642.0,423.0
-852.0,1208.0,2940.0,-639.0,-3750.0,334.0
-636.0,1077.0,3158.0,-686.0,-3503.0,256.0
-543.0,952.0,3224.0,-772.0,-3767.0,215.0
-506.0,935.0,3184.0,-816.0,-4044.0,152.0
-546.0,909.0,3163.0,-771.0,-4017.0,105.0
-621.0,945.0,3187.0,-765.0,-3762.0,145.0
-988.0,873.0,3364.0,-866.0,-3365.0,208.0
-1369.0,689.0,3422.0,-971.0,-2809.0,258.0
-1499.0,508.0,3531.0,-1005.0,-2242.0,303.0
-1308.0,378.0,3505.0,-1027.0,-1734.0,310.0
-1008.0,331.0,3403.0,-1043.0,-1308.0,258.0
-805.0,343.0,3466.0,-1054.0,-995.0,211.0
-666.0,312.0,3555.0,-1135.0,-986.0,172.0
-643.0,246.0,3655.0,-1221.0,-1190.0,129.0
-729.0,220.0,3741.0,-1090.0,-1901.0,25.0
-855.0,205.0,3754.0,-1001.0,-1770.0,43.0
-996.0,266.0,3825.0,-934.0,-1550.0,59.0
-926.0,519.0,3754.0,-848.0,-1299.0,61.0
-855.0,512.0,3667.0,-742.0,-998.0,79.0
-814.0,521.0,3652.0,-634.0,-747.0,92.0
-833.0,550.0,3629.0,-541.0,-571.0,68.0
-990.0,580.0,3655.0,-470.0,-501.0,9.0
-1056.0,568.0,3776.0,-435.0,-505.0,-57.0
-969.0,509.0,3761.0,-417.0,-492.0,-73.0
-861.0,557.0,3854.0,-405.0,-496.0,-83.0
-780.0,541.0,3884.0,-383.0,-486.0,-86.0
-668.0,502.0,3909.0,-379.0,-464.0,-53.0
-458.0,427.0,3891.0,-388.0,-517.0,-35.0
-116.0,364.0,3765.0,-410.0,-649.0,-52.0
78.0,285.0,3579.0,-390.0,-758.0,-88.0
-22.0,174.0,3562.0,-352.0,-789.0,-112.0
-484.0,155.0,3602.0,-351.0,-755.0,-133.0
-736.0,221.0,3610.0,-202.0,-316.0,-276.0
-736.0,372.0,3826.0,-56.0,72.0,-243.0
-586.0,473.0,4003.0,173.0,511.0,-210.0
-638.0,703.0,4100.0,490.0,790.0,-246.0
-608.0,723.0,3857.0,755.0,818.0,-377.0
-643.0,783.0,3553.0,913.0,668.0,-512.0
-673.0,852.0,3366.0,1024.0,589.0,-570.0
-713.0,861.0,3218.0,1094.0,582.0,-617.0
-729.0,814.0,3185.0,1119.0,600.0,-675.0
-706.0,810.0,3131.0,1075.0,654.0,-738.0
-692.0,837.0,2987.0,1016.0,751.0,-801.0
