AccelerometerX,AccelerometerY,AccelerometerZ
334,1030,30
370,1232,-84
258,1401,-98
139,1529,-16
61,1564,34
16,1673,33
106,1900,86
390,2025,181
676,1955,104
786,1987,79
753,2009,194
598,1925,304
442,1837,438
430,1812,523
510,1844,536
573,1862,476
542,1829,477
499,1726,481
453,1654,361
418,1653,251
382,1600,143
414,1487,115
494,1400,129
581,1333,82
550,1277,192
512,1122,479
523,883,663
658,780,783
845,852,896
932,910,1056
770,862,1372
461,756,1979
291,518,2579
288,264,3055
314,54,3573
496,-151,4143
590,-305,4466
587,-287,4947
526,-249,6170
288,-114,6652
96,-101,7433
397,-121,7091
286,-94,7055
126,-18,7039
-153,171,7069
-410,303,7153
-387,145,7059
-93,-122,6780
130,-192,6472
199,-36,6270
175,82,6174
82,117,6185
-70,65,6205
-219,13,6193
-266,-55,6073
-189,-55,5958
-27,-20,5818
142,52,5680
147,142,5458
-3,251,5369
-144,176,5370
-135,-3,5353
45,-106,5237
289,-76,5038
490,-23,4829
618,10,4723
630,-29,4612
495,-28,4545
191,1,4506
-78,-39,4468
-194,-74,4365
-130,-60,4291
103,-37,4209
396,-11,4125
576,4,4006
618,67,3948
564,101,3970
458,59,3952
296,57,3964
166,43,4001
185,24,3981
293,53,3883
361,132,3857
387,172,3900
440,157,3966
512,133,3989
570,150,3973
554,180,3980
475,155,3938
349,168,3921
221,189,3923
184,166,3942
190,192,4004
237,221,4031
322,219,3991
460,190,3976
596,180,3961
650,202,3939
586,239,3923
478,230,3920
354,231,3935
254,243,4011
181,229,4084
210,212,4096
332,263,4096
458,298,4081
545,296,4076
604,266,4077
584,250,4036
482,261,4040
350,274,4076
230,262,4144
131,263,4208
90,266,4240
141,231,4239
269,206,4213
418,224,4122
523,295,4062
585,330,4058
559,323,4047
442,313,4080
268,276,4161
176,220,4220
132,246,4249
114,297,4280
191,256,4278
327,212,4227
419,250,4170
447,269,4131
414,301,4162
349,313,4180
294,308,4224
241,314,4242
185,313,4263
162,275,4269
143,251,4260
132,264,4252
123,264,4294
160,232,4289
164,249,4273
140,265,4264
90,258,4258
13,252,4292
-66,237,4283
-152,231,4301
-195,209,4290
-226,205,4305
-270,209,4303
-326,233,4340
-408,264,4350
-466,276,4313
-481,257,4278
-490,197,4198
-481,190,4188
-462,188,4192
-422,215,4215
-388,290,4227
-424,341,4234
-465,337,4270
-447,271,4259
-380,219,4212
-296,218,4203
-250,229,4185
-262,229,4190
-280,211,4235
-270,206,4292
-324,236,4359
-388,220,4406
-580,187,4369
-641,190,4379
-717,185,4367
-762,205,4415
-762,145,4443
-623,111,4444
-134,284,4258
-127,308,4257
-144,304,4298
-101,262,4285
-34,254,4203
18,351,4193
462,285,4149
651,315,4111
654,330,4071
545,269,4094
399,270,4097
239,312,4139
125,340,4207
113,340,4248
160,356,4240
242,390,4218
318,399,4175
309,426,4128
238,444,4155
174,398,4191
212,371,4135
220,383,4120
176,406,4136
85,393,4174
16,371,4175
-15,374,4182
-51,391,4189
-93,401,4186
-123,378,4197
-167,423,4205
-195,437,4176
-257,418,4172
-286,381,4191
-274,345,4220
-234,331,4239
-191,348,4247
-181,394,4234
-199,414,4211
-199,386,4173
-195,378,4168
-208,391,4178
-251,406,4215
-280,384,4248
-248,359,4263
-207,362,4240
-180,395,4219
-197,424,4236
-272,431,4234
-326,410,4261
-368,366,4305
-337,328,4295
-268,350,4258
-213,392,4213
-205,402,4192
-248,346,4141
-218,359,4133
-254,398,4132
-257,376,4117
-269,352,4076
-298,359,4062
-286,365,4070
-239,374,4082
-195,403,4121
-169,410,4216
-88,453,4395
-82,469,4542
-124,491,4865
-93,531,5256
113,587,5439
155,694,5794
-61,684,6315
-212,663,6812
-87,705,7131
173,808,7394
396,837,7685
582,824,7973
729,935,8293
938,993,8423
998,987,8442
840,887,8482
577,698,8467
284,605,8439
97,546,8344
94,409,8085
167,259,7627
291,172,7051
340,81,6496
349,-51,5889
308,-147,5055
33,-99,4269
-256,-72,3621
-421,-103,3027
-481,-84,2403
-527,32,1895
-532,74,1476
-456,104,1028
-259,241,708
-27,458,378
174,715,-13
226,963,-362
165,1146,-544
77,1249,-558
-35,1287,-513
-67,1372,-383
-29,1520,-199
110,1620,-109
287,1680,-55
380,1714,26
348,1725,86
278,1714,152
197,1709,221
218,1753,238
281,1838,237
339,1877,304
395,1836,537
448,1815,815
484,1802,962
532,1819,1107
593,1805,1215
633,1706,1280
578,1499,1245
526,1325,1237
557,1242,1280
564,1269,1360
506,1358,1600
424,1281,1849
448,1127,2006
455,996,2099
386,799,2102
325,706,2199
261,740,2554
159,723,2911
115,578,3223
206,349,3543
309,95,3730
359,16,3952
303,96,4556
