sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
409,-1017,347,1928,14,1628,2595
410,-1068,247,1965,1194,1235,3171
411,-1084,126,1960,1614,913,3470
412,-1089,-19,1935,911,685,3464
413,-1043,-112,1898,-333,485,3074
414,-1045,-64,1873,-1318,222,2513
415,-1075,-7,1858,-1800,-85,2240
416,-1071,-21,1861,-1775,-374,2261
417,-1094,-64,1850,-1357,-706,2355
418,-1097,-129,1824,-1044,-1102,2443
419,-1099,-235,1795,-968,-1515,2456
420,-1091,-251,1762,-997,-1872,2316
421,-1090,-258,1738,-1025,-2222,2169
422,-1083,-275,1673,-1072,-2599,2021
423,-1049,-273,1613,-1083,-2938,1845
424,-1014,-263,1555,-984,-3210,1701
425,-989,-253,1491,-818,-3436,1607
426,-959,-244,1410,-628,-3600,1572
427,-912,-249,1356,-527,-3759,1505
428,-880,-238,1284,-597,-3866,1302
429,-837,-210,1234,-814,-4022,1070
430,-802,-171,1185,-1005,-4171,927
431,-759,-147,1126,-951,-4296,915
432,-733,-148,1059,-896,-4425,906
433,-703,-169,966,-882,-4417,845
434,-676,-182,923,-909,-4358,755
435,-637,-179,882,-814,-4292,677
436,-601,-201,861,-628,-4292,632
437,-581,-182,817,-452,-4370,529
438,-560,-199,758,-476,-4444,447
439,-485,-224,755,-648,-4433,261
440,-471,-164,735,-888,-4515,-59
441,-432,-103,680,-1091,-4634,-276
442,-353,-89,594,-1187,-4694,-319
443,-262,-99,493,-1163,-4626,-278
444,-210,-86,422,-1064,-4403,-315
445,-140,-85,349,-908,-4085,-327
446,-74,-85,310,-626,-3729,-272
447,22,-70,318,-345,-3419,-243
448,67,-27,330,-175,-3100,-303
449,92,6,337,-130,-2849,-340
450,132,13,351,-181,-2665,-272
451,172,36,372,-197,-2503,-221
452,205,39,383,-181,-2380,-165
453,209,57,370,-142,-2231,-131
454,237,8,321,-161,-1989,-73
455,247,-19,303,-158,-1622,-32
456,295,0,340,-38,-1184,-88
457,317,31,401,290,-804,-38
458,308,45,462,696,-624,150
459,278,16,495,936,-518,339
460,261,30,546,895,-378,365
461,249,42,591,669,-298,371
462,252,29,595,462,-284,421
463,276,6,601,366,-218,439
464,294,3,612,255,-46,371
465,289,-7,630,12,192,240
466,287,-24,653,-312,464,128
467,273,-51,691,-581,714,-14
468,244,-57,748,-800,880,-120
469,189,-14,824,-765,964,-167
470,153,8,899,-365,939,-18
471,176,-28,951,87,747,283
472,156,-84,948,389,487,412
473,160,-128,946,364,345,322
474,159,-138,921,28,329,138
475,158,-139,907,-294,390,-81
476,147,-135,913,-542,515,-264
477,101,-112,945,-800,681,-448
478,102,-56,1017,-890,816,-479
479,81,-39,1061,-388,726,-264
480,81,-40,1099,231,491,42
481,83,-87,1078,559,212,220
482,86,-114,1038,565,-5,236
483,87,-129,1012,337,-104,107
484,111,-87,957,49,-61,-102
485,97,-53,945,-68,89,-270
486,97,32,950,32,351,-370
487,80,59,1006,75,595,-329
488,95,50,1040,73,704,-245
489,98,55,1078,122,659,-190
490,92,71,1101,217,491,-110
491,82,48,1074,288,273,-4
492,78,32,1059,305,144,17
493,71,32,1052,188,116,-59
494,71,14,1032,-54,218,-170
495,68,18,1039,-273,364,-276
496,57,-11,1058,-406,507,-360
497,38,18,1084,-474,614,-409
498,25,54,1148,-378,593,-362
499,21,63,1178,-85,386,-172
500,31,34,1168,153,-15,68
501,32,-20,1082,311,-391,142
502,60,-58,1016,208,-542,103
503,52,-76,966,-42,-446,-1
504,59,-45,952,-138,-212,-145
505,72,-35,944,-76,32,-165
506,59,1,979,110,194,-176
507,62,36,1024,223,306,-141
508,70,58,1070,237,298,-40
509,82,85,1093,325,151,95
510,67,95,1103,415,-99,232
511,59,55,1079,333,-263,292
512,56,22,1032,42,-315,261
513,64,2,963,-368,-290,124
514,73,-20,911,-654,-106,-59
515,80,-42,901,-822,200,-249
516,86,-43,907,-913,507,-436
517,82,34,991,-913,679,-512
518,68,113,1068,-451,614,-284
519,55,92,1115,282,319,179
520,46,42,1110,731,-56,455
521,50,-23,1045,594,-288,480
522,70,-72,1021,91,-335,310
523,46,-76,989,-415,-302,74
524,48,-91,938,-695,-153,-110
525,48,-94,926,-689,91,-225
526,39,-75,960,-550,343,-274
527,43,-36,1021,-304,433,-210
528,38,-36,1044,36,296,-18
529,61,-76,1048,321,71,154
530,51,-102,1019,462,-114,199
531,69,-108,1011,432,-188,154
532,45,-111,1012,257,-163,42
533,40,-107,1019,5,-67,-79
534,34,-125,1019,-212,79,-192
535,20,-118,1024,-341,196,-325
536,31,-103,1038,-363,239,-381
537,16,-95,1062,-124,157,-294
538,30,-117,1063,217,17,-174
539,38,-121,1045,405,-153,-157
540,36,-108,1030,376,-261,-196
541,47,-101,1022,235,-235,-253
542,52,-94,1011,77,-181,-348
543,50,-79,999,-136,-97,-458
544,60,-63,992,-275,3,-553
545,66,-62,986,-314,71,-590
546,63,-50,1005,-234,110,-579
547,79,-37,1028,-7,83,-491
548,58,-19,1030,249,13,-385
549,56,-1,1052,436,-77,-278
550,62,-6,1052,501,-147,-196
551,49,-19,1043,411,-179,-225
552,60,-7,1040,192,-147,-331
553,69,-10,1032,-89,-81,-461
554,66,-13,1012,-335,-18,-555
555,69,-14,1008,-466,52,-606
556,68,8,995,-431,101,-604
557,68,12,1023,-271,107,-528
558,67,25,1002,-64,48,-419
559,69,-5,989,106,-36,-290
560,78,-19,998,186,-87,-245
561,66,-26,975,143,-67,-278
562,91,-9,999,7,17,-342
563,72,0,1014,-122,85,-407
564,76,7,1009,-220,114,-442
565,65,25,1008,-251,140,-454
566,77,31,1013,-183,128,-387
567,98,20,1040,26,38,-268
568,76,-5,1013,243,-69,-172
569,66,-28,991,286,-65,-151
570,60,-21,992,225,-11,-186
571,69,-13,1007,122,62,-253
572,75,21,1029,-23,112,-333
573,74,6,1031,-220,118,-350
574,64,-12,1008,-380,122,-393
575,79,-7,1018,-456,132,-417
576,56,1,1021,-329,79,-342
577,87,-13,984,-38,-9,-163
578,79,-36,957,255,-81,-67
579,57,-68,971,323,-13,-67
580,72,-73,977,198,120,-151
581,62,-50,1004,-34,210,-274
582,69,-48,997,-173,269,-352
583,41,-32,1034,-251,308,-411
584,33,-39,1060,-365,304,-436
585,39,-57,1034,-384,206,-432
586,44,-48,1016,-316,120,-415
587,43,-41,1032,-87,25,-323
588,58,-81,1012,116,-52,-253
589,45,-71,973,178,-61,-276
590,54,-67,955,87,44,-344
591,75,-54,1005,-34,183,-411
592,81,-24,1027,-50,214,-444
593,51,-16,1035,-54,165,-413
594,45,-19,1035,-62,140,-356
595,56,-44,1055,-33,99,-323
596,60,-60,1032,-7,50,-319
597,56,-55,1010,-3,40,-327
598,47,-60,999,12,52,-338
599,30,-65,998,22,110,-362
600,40,-51,1035,-9,210,-409
601,31,-38,1060,-38,253,-432
602,26,-28,1064,-34,192,-403
603,26,-21,1071,-9,89,-397
604,26,-13,1065,16,-30,-356
605,25,-17,1027,89,-140,-303
606,36,-28,1003,151,-183,-288
607,42,-43,998,96,-157,-301
608,41,-52,979,28,-46,-338
609,44,-51,977,-15,52,-399
610,42,-44,981,-31,150,-448
611,25,-17,1027,-54,224,-477
612,28,-19,1059,-95,226,-479
613,32,7,1070,-87,128,-473
614,42,20,1075,-19,-34,-422
615,40,16,1043,49,-188,-311
616,54,-21,999,87,-251,-243
617,50,-37,962,61,-200,-268
618,57,-45,957,-64,-50,-327
619,67,-43,965,-156,107,-387
620,48,-37,988,-138,222,-422
621,46,-27,994,-130,278,-430
622,49,-29,1026,-107,257,-420
623,48,-7,1042,-19,189,-383
624,38,27,1089,89,83,-282
625,50,-11,1068,233,-99,-135
626,39,-31,1036,276,-268,-85
627,31,-52,977,169,-270,-145
628,44,-63,955,-95,-134,-225
629,56,-79,953,-288,64,-360
630,42,-68,955,-316,245,-485
631,48,-59,988,-306,357,-512
632,34,-31,1025,-138,368,-473
633,26,-22,1053,57,286,-409
634,29,-21,1069,143,118,-342
635,14,-23,1062,104,-58,-338
636,28,-35,1035,-60,-136,-370
637,44,-57,981,-216,-130,-432
638,32,-56,979,-296,-75,-481
639,41,-71,959,-302,13,-497
640,39,-70,953,-173,132,-497
641,36,-63,1002,-27,232,-487
642,45,-26,1029,108,259,-438
643,42,-3,1067,225,179,-354
644,42,-25,1059,253,38,-305
645,45,-40,1038,135,-59,-346
646,30,-36,994,-48,-85,-411
647,42,-39,998,-185,-34,-436
648,47,-45,973,-245,64,-473
649,53,-47,966,-271,171,-485
650,64,-42,964,-281,282,-485
651,48,-29,989,-216,347,-448
652,49,-37,1022,-54,329,-364
653,34,-43,1040,85,241,-336
654,19,-16,1056,69,159,-338
655,20,-13,1058,-33,89,-315
656,21,-35,1020,-77,5,-309
657,20,-57,1004,-111,-13,-333
658,19,-79,971,-158,71,-387
659,22,-66,984,-161,159,-434
660,12,-57,1006,-171,214,-499
661,22,-35,1032,-202,261,-508
662,22,-33,1049,-105,210,-485
663,10,-20,1060,-13,120,-405
664,15,-23,1072,-27,26,-356
665,16,-42,1054,-81,-65,-358
666,26,-37,1052,-181,-181,-387
667,38,-38,1026,-322,-261,-376
668,36,-65,988,-357,-284,-358
669,33,-71,958,-314,-229,-370
670,31,-79,948,-224,-73,-413
671,29,-62,966,-138,177,-456
672,18,-50,997,-103,372,-446
673,20,-37,1063,-31,407,-440
674,33,-31,1082,12,296,-420
675,10,-34,1109,-36,89,-366
676,11,-38,1092,-79,-87,-311
677,16,-49,1041,-68,-173,-288
678,14,-71,1018,-97,-208,-268
679,10,-87,1007,-171,-140,-311
680,-4,-95,1027,-175,9,-360
681,6,-104,1018,-177,128,-391
682,-11,-92,1028,-210,192,-436
683,-3,-96,1030,-191,198,-487
684,0,-89,1050,-208,181,-504
685,1,-69,1056,-181,140,-497
686,10,-72,1041,-144,71,-465
687,6,-74,1044,-81,-16,-458
688,-2,-60,1035,20,-114,-458
689,-5,-73,1028,14,-186,-432
690,-2,-58,1009,10,-220,-444
691,5,-43,1002,59,-177,-434
692,16,-35,994,114,-171,-397
693,19,-19,988,182,-126,-387
694,44,-3,979,192,-40,-385
695,58,-7,1002,155,-18,-362
696,62,17,999,104,-67,-352
697,55,33,1001,132,-112,-307
698,56,16,1024,237,-153,-231
699,53,12,1038,262,-214,-180
700,38,6,1034,165,-261,-176
701,42,5,1015,1,-237,-215
702,50,5,993,-161,-171,-260
703,51,15,991,-243,-79,-241
704,64,0,994,-163,-11,-163
705,41,-4,1005,-40,-32,-77
706,33,-26,1007,65,-69,-42
707,44,-27,1007,165,-79,-55
708,38,-29,1030,153,-97,-77
709,39,-26,1034,100,-114,-106
710,46,-13,1027,40,-155,-163
711,39,0,1047,-85,-212,-157
712,50,1,1029,-185,-220,-118
713,56,-12,1022,-247,-194,-88
714,52,-27,1024,-261,-212,-53
715,39,-38,1008,-183,-245,-18
716,53,-54,1021,-111,-265,-14
717,49,-56,1025,-97,-268,-18
718,20,-45,1020,-99,-222,-24
719,24,-62,1034,-152,-153,-63
720,48,-71,1051,-226,-124,-124
721,38,-84,1022,-298,-130,-200
722,33,-80,1010,-361,-147,-251
723,40,-51,1046,-367,-184,-249
724,27,-47,1036,-212,-266,-143
725,17,-53,1027,-52,-386,-24
726,29,-84,1006,46,-419,37
727,42,-106,1012,104,-390,5
728,50,-89,1000,133,-399,-65
729,38,-63,982,122,-360,-122
730,48,-56,1000,71,-272,-122
731,51,-67,1008,26,-210,-149
732,71,-53,1008,-31,-200,-192
733,65,-18,1026,10,-200,-178
734,73,-6,1029,36,-206,-135
735,83,-17,1053,44,-276,-85
736,60,-13,1043,26,-370,-16
737,62,-23,1024,24,-391,11
738,80,-32,1017,34,-358,33
739,79,-65,980,57,-311,21
740,91,-70,958,55,-202,-34
741,83,-63,963,48,-48,-118
742,79,-43,1008,12,89,-161
743,75,-25,1038,-29,99,-122
744,70,-27,1051,-70,-26,-90
745,70,-47,1024,-85,-184,-79
746,76,-56,1002,-66,-286,-86
747,76,-56,989,24,-337,-73
748,92,-62,966,122,-321,-42
749,95,-63,967,171,-237,-65
750,96,-62,951,147,-106,-102
751,87,-70,973,79,17,-153
752,108,-53,984,-44,157,-169
753,123,-57,1017,-122,222,-161
754,102,-55,1025,-181,202,-169
755,85,-54,1044,-251,124,-182
756,85,-25,1044,-329,50,-153
757,98,-40,1037,-212,-42,-65
758,100,-65,1014,-89,-147,-1
759,96,-96,975,-103,-163,1
760,109,-111,945,-195,-38,-36
761,96,-118,970,-300,155,-116
762,99,-99,987,-423,325,-192
