sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
707,-276,58,1474,-15,-327,382
708,-273,50,1465,-201,-679,464
709,-278,23,1459,-161,-903,568
710,-276,16,1439,10,-1028,638
711,-268,11,1446,216,-1040,734
712,-271,25,1476,479,-970,792
713,-263,19,1527,594,-862,853
714,-286,1,1571,477,-772,945
715,-296,-2,1642,405,-768,943
716,-315,9,1714,432,-884,986
717,-337,-11,1787,401,-1206,1113
718,-363,0,1809,514,-1546,1203
719,-390,-28,1793,768,-2001,1267
720,-423,-65,1783,856,-2454,1347
721,-428,-104,1699,753,-2837,1341
722,-436,-129,1632,501,-3159,1285
723,-450,-132,1568,315,-3358,1195
724,-419,-144,1512,126,-3516,1134
725,-410,-132,1456,-27,-3698,1035
726,-397,-146,1403,22,-3921,955
727,-369,-151,1338,128,-4175,908
728,-343,-161,1263,147,-4384,867
729,-308,-157,1197,51,-4606,828
730,-312,-160,1088,-7,-4776,777
731,-269,-189,971,-29,-4905,747
732,-230,-181,858,-50,-4891,687
733,-220,-174,787,-50,-4868,507
734,-156,-154,711,-13,-4753,390
735,-89,-105,629,-23,-4622,322
736,-63,-90,594,-91,-4511,240
737,-4,-69,497,-7,-4352,220
738,52,-60,453,20,-4149,164
739,120,-21,391,91,-3940,74
740,196,5,359,143,-3772,68
741,234,41,330,280,-3616,64
742,293,72,300,473,-3462,130
743,351,59,288,692,-3266,236
744,366,73,272,882,-3128,271
745,401,75,267,997,-2917,318
746,430,65,251,952,-2651,374
747,447,71,243,909,-2470,404
748,475,82,253,934,-2292,447
749,494,84,258,1069,-2102,460
750,510,81,255,1147,-1890,496
751,552,107,254,1100,-1704,525
752,565,114,216,1081,-1559,533
753,578,127,190,1055,-1407,554
754,592,104,176,1012,-1196,587
755,606,104,150,928,-1009,589
