AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
1678.0,-3737.0,1103.0,110.0,-84.0,-104.0
1664.0,-3748.0,1133.0,133.0,61.0,-114.0
3156.0,-3714.0,1119.0,99.0,491.0,-94.0
3659.0,-3670.0,994.0,37.0,1055.0,-59.0
3836.0,-3639.0,814.0,-23.0,1575.0,-17.0
3607.0,-3637.0,534.0,-55.0,2058.0,8.0
3431.0,-3618.0,-56.0,-70.0,2774.0,63.0
2903.0,-3619.0,-594.0,-75.0,4090.0,219.0
2138.0,-3375.0,-1353.0,-96.0,6042.0,445.0
710.0,-3445.0,-1368.0,-122.0,8618.0,712.0
-1660.0,-3836.0,-1030.0,-174.0,11723.0,1074.0
-3425.0,-4035.0,-1501.0,-189.0,15305.0,1562.0
-4990.0,-4445.0,-1154.0,75.0,18988.0,2051.0
-5844.0,-4572.0,-955.0,576.0,21812.0,2526.0
-6117.0,-4269.0,-197.0,933.0,24456.0,3295.0
-5466.0,-3738.0,181.0,1053.0,25836.0,3870.0
-4357.0,-3133.0,529.0,2025.0,15008.0,2207.0
-3257.0,-2950.0,772.0,2448.0,10820.0,1470.0
-1855.0,-3307.0,547.0,2611.0,6802.0,986.0
-1755.0,-3275.0,553.0,2319.0,3737.0,699.0
-1817.0,-3295.0,640.0,1669.0,1749.0,643.0
-1854.0,-3330.0,734.0,1074.0,538.0,716.0
-2010.0,-3336.0,839.0,721.0,-66.0,804.0
-2089.0,-3347.0,874.0,574.0,-275.0,737.0
-1990.0,-3334.0,818.0,452.0,-190.0,652.0
-1868.0,-3346.0,813.0,290.0,-66.0,548.0
-1802.0,-3347.0,877.0,156.0,120.0,427.0
-1720.0,-3334.0,833.0,74.0,220.0,323.0
-1660.0,-3343.0,832.0,21.0,63.0,213.0
-1656.0,-3361.0,826.0,-22.0,-279.0,137.0
-1741.0,-3390.0,880.0,-55.0,-711.0,92.0
-1772.0,-3398.0,854.0,-85.0,-985.0,32.0
-1888.0,-3378.0,787.0,-110.0,-1102.0,-50.0
-2129.0,-3398.0,765.0,-166.0,-1094.0,-209.0
-2439.0,-3427.0,502.0,-177.0,-1078.0,-256.0
-2973.0,-3407.0,369.0,-202.0,-1183.0,-294.0
-3965.0,-3360.0,-231.0,-253.0,-1399.0,-363.0
-3789.0,-3401.0,-610.0,-357.0,-1813.0,-479.0
-3055.0,-3425.0,-1039.0,-478.0,-2640.0,-659.0
-2039.0,-3482.0,-1406.0,-633.0,-4187.0,-933.0
-1321.0,-3633.0,-1338.0,-892.0,-6494.0,-1257.0
-581.0,-3732.0,-1060.0,-1136.0,-9416.0,-1670.0
343.0,-3778.0,-762.0,-1391.0,-12990.0,-2130.0
1480.0,-3717.0,-263.0,-1618.0,-16504.0,-2526.0
3216.0,-3580.0,31.0,-1719.0,-19230.0,-2804.0
4757.0,-3687.0,821.0,-1754.0,-21406.0,-2925.0
5456.0,-3842.0,1271.0,-1702.0,-22794.0,-2865.0
5411.0,-3808.0,1086.0,-1505.0,-23790.0,-2749.0
4297.0,-3833.0,1120.0,-1186.0,-24154.0,-2655.0
2809.0,-3965.0,1047.0,-858.0,-23379.0,-2278.0
1417.0,-4107.0,1143.0,-869.0,-20432.0,-1503.0
532.0,-4119.0,1360.0,-840.0,-4936.0,-281.0
529.0,-4039.0,1428.0,-765.0,-1451.0,61.0
1063.0,-3944.0,1434.0,-700.0,215.0,294.0
1912.0,-3821.0,986.0,-561.0,343.0,445.0
1718.0,-3910.0,946.0,-421.0,-380.0,420.0
1652.0,-3929.0,1022.0,-321.0,-1114.0,213.0
1596.0,-3874.0,1056.0,-220.0,-1539.0,-23.0
1394.0,-3850.0,1107.0,-139.0,-1304.0,-100.0
987.0,-3806.0,1045.0,-96.0,-696.0,-48.0
839.0,-3864.0,1139.0,-94.0,-36.0,36.0
931.0,-3904.0,1180.0,-64.0,557.0,75.0
1176.0,-3874.0,1141.0,18.0,928.0,66.0
1432.0,-3816.0,1119.0,45.0,1212.0,59.0
1620.0,-3797.0,1038.0,49.0,1159.0,27.0
1743.0,-3796.0,991.0,2.0,938.0,-35.0
1787.0,-3764.0,1028.0,-21.0,634.0,-89.0
1616.0,-3713.0,1005.0,12.0,333.0,-137.0
1708.0,-3753.0,1159.0,39.0,270.0,-138.0
2001.0,-3756.0,1377.0,-24.0,1722.0,131.0
2799.0,-3810.0,1606.0,-39.0,2269.0,187.0
3217.0,-3742.0,1518.0,-114.0,2800.0,231.0
4431.0,-3836.0,773.0,-165.0,3472.0,303.0
4652.0,-3697.0,-49.0,-228.0,4699.0,455.0
3840.0,-3616.0,-1022.0,-264.0,6719.0,718.0
1582.0,-3814.0,-2029.0,-297.0,8946.0,901.0
-1568.0,-4031.0,-2615.0,-467.0,12369.0,1188.0
-4077.0,-4345.0,-2786.0,-354.0,16685.0,1577.0
-5766.0,-4394.0,-2425.0,138.0,20403.0,1916.0
-6733.0,-4198.0,-1509.0,495.0,23925.0,2512.0
-6520.0,-3772.0,-446.0,579.0,26766.0,3205.0
-5214.0,-3255.0,-106.0,757.0,27900.0,3817.0
-3645.0,-2811.0,250.0,1104.0,26338.0,4217.0
-2304.0,-2788.0,550.0,1621.0,22786.0,3883.0
-1473.0,-3080.0,428.0,2374.0,18693.0,3013.0
-1462.0,-3300.0,374.0,2946.0,13988.0,2230.0
-1921.0,-3292.0,239.0,3212.0,9135.0,1679.0
-2368.0,-3062.0,187.0,1773.0,1559.0,758.0
-2449.0,-2939.0,113.0,1190.0,1385.0,781.0
-2482.0,-2991.0,79.0,925.0,1563.0,800.0
-1822.0,-3225.0,684.0,798.0,1615.0,745.0
-1682.0,-3201.0,620.0,631.0,1276.0,612.0
-1876.0,-3213.0,574.0,344.0,689.0,483.0
-2218.0,-3290.0,529.0,84.0,136.0,374.0
-2459.0,-3305.0,484.0,-67.0,-374.0,283.0
-2570.0,-3276.0,409.0,-117.0,-840.0,246.0
-2696.0,-3270.0,284.0,-163.0,-983.0,207.0
-2973.0,-3268.0,256.0,-281.0,-930.0,146.0
-3045.0,-3312.0,88.0,-387.0,-955.0,57.0
-3037.0,-3342.0,19.0,-443.0,-1336.0,-56.0
-2895.0,-3374.0,-140.0,-457.0,-2090.0,-191.0
-2586.0,-3441.0,-406.0,-491.0,-3031.0,-379.0
-2279.0,-3516.0,-449.0,-574.0,-4170.0,-610.0
-1773.0,-3539.0,-867.0,-687.0,-5674.0,-864.0
-1372.0,-3544.0,-797.0,-838.0,-7593.0,-1118.0
-742.0,-3623.0,-986.0,-1436.0,-14278.0,-1905.0
-231.0,-3790.0,-688.0,-1636.0,-16398.0,-2178.0
560.0,-3793.0,-663.0,-1729.0,-18308.0,-2455.0
4421.0,-3946.0,949.0,-1760.0,-19667.0,-2623.0
4514.0,-4065.0,1399.0,-1781.0,-20613.0,-2647.0
3906.0,-4058.0,1461.0,-1653.0,-21559.0,-2582.0
2868.0,-4013.0,1380.0,-1376.0,-21770.0,-2325.0
2070.0,-3967.0,1256.0,-1173.0,-20807.0,-1948.0
1513.0,-4022.0,1232.0,-1129.0,-18043.0,-1395.0
1161.0,-4054.0,1187.0,-1215.0,-13911.0,-800.0
1143.0,-4121.0,1154.0,-1239.0,-9785.0,-410.0
1307.0,-4095.0,1153.0,-1152.0,-6462.0,-221.0
1581.0,-3987.0,1029.0,-1109.0,-4082.0,-21.0
1818.0,-3923.0,955.0,-1106.0,-2496.0,115.0
1686.0,-3870.0,876.0,-1091.0,-1937.0,81.0
1506.0,-3874.0,742.0,-1029.0,-1953.0,35.0
1433.0,-3946.0,806.0,-882.0,-2096.0,-35.0
1415.0,-3938.0,927.0,-288.0,-1000.0,-110.0
1500.0,-3857.0,903.0,-199.0,-526.0,-107.0
1211.0,-3876.0,829.0,-76.0,-129.0,-100.0
1182.0,-3890.0,808.0,65.0,-30.0,-89.0
1212.0,-3872.0,788.0,124.0,219.0,-100.0
1344.0,-3908.0,806.0,84.0,605.0,-128.0
1543.0,-3932.0,869.0,12.0,917.0,-147.0
1947.0,-3939.0,956.0,-28.0,1101.0,-149.0
2487.0,-3952.0,1081.0,-52.0,1219.0,-139.0
2913.0,-3896.0,1185.0,-64.0,1220.0,-145.0
3245.0,-3911.0,1209.0,-97.0,1248.0,-143.0
3519.0,-3900.0,1291.0,-158.0,1458.0,-99.0
3832.0,-3947.0,928.0,-205.0,1961.0,9.0
4603.0,-3890.0,387.0,-263.0,3050.0,238.0
5219.0,-3782.0,-282.0,-321.0,4726.0,509.0
4676.0,-3521.0,-1441.0,-421.0,6860.0,738.0
2588.0,-3585.0,-2267.0,-527.0,9531.0,1038.0
-619.0,-3919.0,-2535.0,102.0,19272.0,1970.0
-3786.0,-4267.0,-2653.0,492.0,22587.0,2344.0
-6170.0,-4489.0,-1737.0,662.0,25058.0,3028.0
-5368.0,-3517.0,432.0,793.0,26651.0,3954.0
-3835.0,-3077.0,924.0,1290.0,26051.0,4695.0
-2184.0,-3017.0,1143.0,2122.0,22864.0,4426.0
-1192.0,-3261.0,1136.0,3150.0,19147.0,3253.0
-1386.0,-3452.0,1036.0,3792.0,15230.0,2073.0
-2194.0,-3336.0,846.0,4119.0,10588.0,1323.0
-2878.0,-3082.0,659.0,4031.0,6968.0,862.0
-3031.0,-2982.0,628.0,3524.0,4664.0,525.0
-2794.0,-3051.0,620.0,2855.0,3188.0,371.0
-2437.0,-3177.0,545.0,2330.0,2973.0,432.0
-2174.0,-3180.0,529.0,1978.0,3504.0,548.0
-1937.0,-3222.0,492.0,1711.0,3475.0,539.0
-1661.0,-3269.0,444.0,1381.0,2443.0,458.0
-1581.0,-3327.0,441.0,989.0,933.0,316.0
-1602.0,-3360.0,471.0,649.0,-367.0,158.0
-1783.0,-3411.0,645.0,86.0,-1624.0,-241.0
-1731.0,-3441.0,683.0,3.0,-1548.0,-356.0
-1604.0,-3432.0,675.0,-51.0,-1456.0,-450.0
-1989.0,-3445.0,556.0,-83.0,-1463.0,-506.0
-2397.0,-3449.0,392.0,-95.0,-1664.0,-547.0
-2825.0,-3460.0,296.0,-92.0,-1997.0,-543.0
-3082.0,-3461.0,164.0,-109.0,-2087.0,-527.0
-3119.0,-3502.0,113.0,-185.0,-2022.0,-555.0
-2844.0,-3561.0,-39.0,-276.0,-2019.0,-561.0
-2434.0,-3605.0,-137.0,-353.0,-2270.0,-599.0
-1979.0,-3629.0,-286.0,-449.0,-3073.0,-689.0
-1599.0,-3655.0,-377.0,-570.0,-4593.0,-828.0
-1222.0,-3670.0,-491.0,-735.0,-6725.0,-984.0
-746.0,-3685.0,-478.0,-905.0,-9109.0,-1159.0
-148.0,-3760.0,-289.0,-1051.0,-11476.0,-1368.0
1028.0,-3567.0,-240.0,-1171.0,-13741.0,-1627.0
2335.0,-3588.0,118.0,-1264.0,-15722.0,-1899.0
3794.0,-3734.0,609.0,-1296.0,-17304.0,-2111.0
4179.0,-3869.0,1300.0,-924.0,-20485.0,-2384.0
3794.0,-3981.0,1552.0,-633.0,-20383.0,-2038.0
3103.0,-3965.0,1481.0,-563.0,-18799.0,-1546.0
1706.0,-3927.0,1255.0,-549.0,-15470.0,-942.0
1553.0,-3892.0,1238.0,-542.0,-11725.0,-442.0
1565.0,-3905.0,1195.0,-486.0,-8288.0,-171.0
1575.0,-3868.0,1174.0,-373.0,-5465.0,89.0
1517.0,-3827.0,1122.0,-348.0,-3584.0,261.0
1560.0,-3887.0,1109.0,-393.0,-2393.0,321.0
1618.0,-3879.0,1004.0,-380.0,-1854.0,294.0
1729.0,-3849.0,884.0,-338.0,-1625.0,239.0
1659.0,-3861.0,955.0,-284.0,-1430.0,176.0
1585.0,-3836.0,968.0,-233.0,-1339.0,121.0
1568.0,-3833.0,1078.0,-235.0,-1120.0,116.0
1665.0,-3834.0,1093.0,-196.0,-825.0,132.0
1585.0,-3795.0,1137.0,-119.0,-646.0,147.0
1558.0,-3814.0,1109.0,-46.0,-402.0,185.0
1574.0,-3849.0,1086.0,26.0,-246.0,206.0
1556.0,-3845.0,1054.0,54.0,-1.0,150.0
1475.0,-3863.0,1041.0,16.0,12.0,117.0
1465.0,-3865.0,1118.0,-50.0,119.0,90.0
1676.0,-3778.0,1127.0,-81.0,239.0,38.0
1703.0,-3762.0,1162.0,-75.0,249.0,-41.0
1765.0,-3742.0,1193.0,-65.0,217.0,-98.0
1873.0,-3750.0,1277.0,-56.0,213.0,-115.0
2215.0,-3761.0,1376.0,-49.0,262.0,-123.0
2595.0,-3756.0,1550.0,-63.0,457.0,-119.0
2796.0,-3740.0,1811.0,-84.0,791.0,-101.0
3463.0,-3884.0,1845.0,-100.0,1234.0,-70.0
4275.0,-4032.0,1579.0,-128.0,1774.0,-31.0
5754.0,-3924.0,908.0,-181.0,2563.0,55.0
6303.0,-3724.0,-129.0,-227.0,3874.0,246.0
4755.0,-3561.0,-1825.0,-246.0,5706.0,478.0
1404.0,-3660.0,-3358.0,-311.0,8279.0,818.0
-3007.0,-3950.0,-3958.0,-244.0,11847.0,1308.0
-6260.0,-4328.0,-3993.0,115.0,16369.0,1833.0
-8502.0,-4347.0,-2802.0,900.0,28941.0,4543.0
-8696.0,-3856.0,-938.0,881.0,31283.0,5657.0
-6794.0,-3437.0,-111.0,1270.0,29246.0,5988.0
-1302.0,-2710.0,671.0,1793.0,24391.0,5212.0
-1203.0,-3116.0,594.0,2550.0,19137.0,3941.0
-1940.0,-3138.0,436.0,2810.0,12761.0,3101.0
-2566.0,-2781.0,327.0,2633.0,6603.0,2739.0
-2621.0,-2579.0,367.0,2309.0,2616.0,2361.0
-2351.0,-2739.0,561.0,1527.0,1155.0,2048.0
-2117.0,-2983.0,652.0,731.0,1120.0,1923.0
-2067.0,-3071.0,721.0,296.0,1700.0,1922.0
-2046.0,-3074.0,926.0,220.0,1946.0,1796.0
-1720.0,-3103.0,855.0,152.0,1208.0,1544.0
-1548.0,-3106.0,818.0,-113.0,144.0,1272.0
-1598.0,-3107.0,733.0,-366.0,-547.0,973.0
-1952.0,-3187.0,614.0,-448.0,-843.0,715.0
-2534.0,-3189.0,345.0,-443.0,-1073.0,503.0
-3246.0,-3175.0,296.0,-446.0,-1463.0,332.0
-3606.0,-3215.0,211.0,-507.0,-1789.0,-104.0
-3606.0,-3255.0,48.0,-537.0,-2016.0,-284.0
-3236.0,-3300.0,-60.0,-551.0,-2752.0,-498.0
-1553.0,-3581.0,-504.0,-628.0,-4248.0,-786.0
-1395.0,-3638.0,-420.0,-760.0,-6663.0,-1094.0
-1320.0,-3674.0,-506.0,-919.0,-9454.0,-1375.0
-1105.0,-3680.0,-509.0,-1105.0,-12014.0,-1602.0
-607.0,-3687.0,-422.0,-1323.0,-14017.0,-1810.0
440.0,-3523.0,-318.0,-1520.0,-15519.0,-2059.0
2201.0,-3412.0,21.0,-1620.0,-16665.0,-2343.0
4008.0,-3469.0,1031.0,-1606.0,-17726.0,-2625.0
4736.0,-3804.0,1904.0,-1524.0,-18897.0,-2882.0
4729.0,-3949.0,2118.0,-1406.0,-20023.0,-3099.0
4300.0,-4002.0,1993.0,-1163.0,-21264.0,-3260.0
3281.0,-4047.0,1674.0,-880.0,-21592.0,-3078.0
2038.0,-4055.0,1436.0,-691.0,-19984.0,-2524.0
1208.0,-4060.0,1435.0,-807.0,-16529.0,-1782.0
784.0,-4088.0,1514.0,-801.0,-1086.0,-329.0
587.0,-4018.0,1626.0,-729.0,200.0,-149.0
1666.0,-3649.0,1406.0,-557.0,453.0,-60.0
1666.0,-3633.0,1292.0,-355.0,-200.0,-104.0
1576.0,-3623.0,1290.0,-178.0,-1041.0,-255.0
1513.0,-3535.0,1236.0,-53.0,-1429.0,-364.0
1451.0,-3479.0,1367.0,62.0,-1494.0,-379.0
1512.0,-3499.0,1446.0,140.0,-1301.0,-319.0
1568.0,-3482.0,1454.0,137.0,-1015.0,-256.0
1453.0,-3500.0,1388.0,124.0,-696.0,-237.0
1220.0,-3497.0,1293.0,180.0,-526.0,-245.0
1144.0,-3532.0,1313.0,207.0,-450.0,-310.0
1246.0,-3568.0,1266.0,165.0,-387.0,-372.0
1492.0,-3586.0,1312.0,109.0,-180.0,-361.0
1741.0,-3588.0,1355.0,60.0,-49.0,-357.0
2048.0,-3577.0,1343.0,45.0,-71.0,-347.0
2231.0,-3593.0,1335.0,10.0,-178.0,-349.0
2379.0,-3597.0,1358.0,-28.0,-380.0,-290.0
2851.0,-3708.0,1617.0,-27.0,-112.0,-257.0
3447.0,-3727.0,1668.0,-27.0,399.0,-215.0
4653.0,-3754.0,1250.0,-42.0,1052.0,-152.0
4519.0,-3744.0,675.0,-111.0,1973.0,-57.0
4184.0,-3812.0,171.0,-139.0,3512.0,119.0
3197.0,-3696.0,-184.0,-98.0,5334.0,225.0
2237.0,-3579.0,-790.0,-91.0,7958.0,386.0
309.0,-3796.0,-955.0,50.0,11124.0,670.0
-1685.0,-4002.0,-1507.0,204.0,14358.0,974.0
-3905.0,-4253.0,-1444.0,319.0,18267.0,1396.0
-5213.0,-4405.0,-1049.0,567.0,21552.0,1777.0
-5818.0,-4170.0,-371.0,899.0,23541.0,2386.0
-5641.0,-3834.0,453.0,1023.0,25011.0,3128.0
-4774.0,-3310.0,859.0,1293.0,25359.0,3654.0
-3697.0,-2973.0,1248.0,1766.0,23712.0,3896.0
-2557.0,-2931.0,1318.0,2339.0,20236.0,3374.0
-1652.0,-3069.0,1258.0,3071.0,16391.0,2415.0
-1490.0,-3201.0,1163.0,3785.0,5213.0,735.0
-1971.0,-3213.0,1044.0,3304.0,2734.0,565.0
-2457.0,-3112.0,935.0,2718.0,1567.0,547.0
-2367.0,-2983.0,944.0,2291.0,1535.0,579.0
-2326.0,-3015.0,1086.0,2067.0,1892.0,554.0
-2401.0,-2956.0,1131.0,1939.0,2162.0,552.0
-2489.0,-2900.0,1147.0,1846.0,1881.0,494.0
-2601.0,-2883.0,1121.0,1747.0,1185.0,378.0
-2742.0,-2856.0,1116.0,1610.0,587.0,237.0
-2937.0,-2800.0,986.0,1493.0,263.0,81.0
-3245.0,-2722.0,937.0,1417.0,69.0,-92.0
-3347.0,-2704.0,855.0,1299.0,-217.0,-230.0
-3126.0,-2722.0,624.0,1142.0,-664.0,-357.0
-2883.0,-2723.0,329.0,983.0,-1271.0,-500.0
-2560.0,-2726.0,105.0,837.0,-2053.0,-673.0
-2103.0,-2739.0,-26.0,660.0,-3024.0,-914.0
-1513.0,-2732.0,-367.0,446.0,-4361.0,-1276.0
-860.0,-2720.0,-442.0,195.0,-6304.0,-1700.0
40.0,-2818.0,-377.0,-613.0,-13807.0,-2989.0
994.0,-2887.0,-322.0,-916.0,-16197.0,-3437.0
2482.0,-2734.0,-187.0,-1128.0,-18292.0,-3884.0
6040.0,-3492.0,2312.0,-1206.0,-19941.0,-4308.0
5017.0,-3672.0,2247.0,-1185.0,-21522.0,-4780.0
3750.0,-3566.0,1985.0,-851.0,-23067.0,-4957.0
2607.0,-3467.0,1802.0,-560.0,-22294.0,-4131.0
1909.0,-3597.0,1816.0,-825.0,-18448.0,-2842.0
1707.0,-3660.0,1909.0,-1182.0,-13728.0,-1958.0
2035.0,-3752.0,1954.0,-1247.0,-8791.0,-1377.0
2505.0,-3779.0,2014.0,-1196.0,-4377.0,-1049.0
2846.0,-3679.0,2059.0,-1189.0,-1846.0,-992.0
2880.0,-3598.0,1941.0,-1328.0,-818.0,-1139.0
2614.0,-3627.0,1867.0,-1399.0,-925.0,-1421.0
2421.0,-3714.0,1844.0,-1422.0,-1982.0,-1703.0
2260.0,-3638.0,1674.0,-1405.0,-2589.0,-1775.0
2257.0,-3608.0,1808.0,-1338.0,-2460.0,-1757.0
2420.0,-3598.0,1958.0,-1298.0,-1787.0,-1694.0
2612.0,-3563.0,2022.0,-1028.0,136.0,-1512.0
2677.0,-3523.0,1983.0,-879.0,161.0,-1545.0
2630.0,-3487.0,2019.0,-759.0,243.0,-1602.0
3019.0,-3475.0,2072.0,-654.0,411.0,-1640.0
3469.0,-3552.0,2098.0,-577.0,773.0,-1608.0
3683.0,-3482.0,2100.0,-524.0,1312.0,-1559.0
3793.0,-3439.0,2144.0,-462.0,1901.0,-1517.0
4087.0,-3437.0,2090.0,-375.0,2503.0,-1457.0
4119.0,-3342.0,1761.0,-267.0,3149.0,-1408.0
3768.0,-3228.0,1530.0,-139.0,4070.0,-1300.0
3237.0,-3223.0,1240.0,108.0,5439.0,-1175.0
2422.0,-3254.0,1087.0,299.0,6960.0,-1020.0
1896.0,-3337.0,783.0,460.0,8778.0,-813.0
620.0,-3536.0,890.0,661.0,10808.0,-653.0
192.0,-3751.0,819.0,823.0,12740.0,-402.0
-978.0,-3847.0,1056.0,892.0,14582.0,93.0
-2107.0,-3592.0,786.0,947.0,16311.0,733.0
-2996.0,-3221.0,859.0,1100.0,17905.0,1365.0
-3742.0,-2965.0,775.0,2267.0,18507.0,1774.0
-4194.0,-2599.0,1043.0,2902.0,15876.0,1414.0
-3084.0,-2230.0,1267.0,3492.0,13047.0,1606.0
-1198.0,-2726.0,2309.0,3681.0,10400.0,1824.0
-1895.0,-2659.0,2196.0,3697.0,7591.0,1838.0
-2434.0,-2313.0,2193.0,3654.0,5463.0,1685.0
-2260.0,-2123.0,2159.0,3348.0,4300.0,1270.0
-1992.0,-2236.0,2222.0,2835.0,3766.0,893.0
-1876.0,-2332.0,2262.0,2439.0,3980.0,796.0
-2009.0,-2304.0,2316.0,2415.0,4293.0,868.0
-2166.0,-2278.0,2421.0,2540.0,4176.0,981.0
-2264.0,-2233.0,2510.0,2468.0,3553.0,994.0
-2170.0,-2188.0,2602.0,2201.0,2754.0,984.0
-2058.0,-2179.0,2620.0,2018.0,2265.0,960.0
-2019.0,-2162.0,2591.0,1983.0,2288.0,856.0
-2162.0,-2110.0,2646.0,1981.0,2343.0,723.0
-2511.0,-2014.0,2581.0,2006.0,2097.0,644.0
-2779.0,-1928.0,2539.0,2010.0,1339.0,286.0
-2755.0,-1800.0,2455.0,1988.0,1234.0,211.0
-3063.0,-1422.0,1959.0,1915.0,966.0,112.0
-4218.0,-1496.0,1593.0,1798.0,561.0,-49.0
-5134.0,-1542.0,1334.0,1664.0,31.0,-280.0
-4973.0,-1316.0,43.0,1479.0,-684.0,-538.0
-3661.0,-942.0,-894.0,1206.0,-1554.0,-783.0
-422.0,-516.0,-1513.0,897.0,-2589.0,-1056.0
2197.0,-830.0,-523.0,523.0,-4378.0,-1391.0
3339.0,-1413.0,226.0,200.0,-8193.0,-1951.0
6053.0,-1392.0,-135.0,85.0,-13977.0,-2865.0
8164.0,-2149.0,2175.0,-102.0,-20348.0,-3810.0
8262.0,-3184.0,3050.0,-436.0,-25611.0,-4148.0
6736.0,-3479.0,2313.0,-1105.0,-28476.0,-3762.0
4833.0,-3620.0,2566.0,-1711.0,-30182.0,-3216.0
3275.0,-3389.0,2857.0,-1939.0,-30549.0,-2323.0
2962.0,-3033.0,2860.0,-2552.0,-25817.0,-1009.0
3766.0,-2894.0,2600.0,-1917.0,-8382.0,-990.0
4570.0,-2743.0,2304.0,-1009.0,-5854.0,-772.0
4512.0,-2680.0,1899.0,-274.0,-5753.0,-926.0
3229.0,-2218.0,1569.0,-129.0,-6030.0,-1311.0
3171.0,-2151.0,1446.0,-185.0,-5352.0,-1558.0
3095.0,-2187.0,1294.0,-47.0,-3923.0,-1498.0
3006.0,-2155.0,1184.0,334.0,-2410.0,-1321.0
3022.0,-2091.0,1111.0,649.0,-1405.0,-1193.0
3238.0,-1971.0,1046.0,701.0,-809.0,-1117.0
3481.0,-1933.0,1175.0,634.0,-675.0,-1083.0
3568.0,-1984.0,1273.0,525.0,-666.0,-1084.0
3401.0,-1998.0,1231.0,469.0,-654.0,-1072.0
3272.0,-1965.0,1175.0,493.0,-811.0,-1064.0
3354.0,-1937.0,1295.0,489.0,-904.0,-1052.0
3490.0,-1964.0,1362.0,426.0,-893.0,-1032.0
3530.0,-1942.0,1333.0,310.0,-708.0,-1005.0
3503.0,-1967.0,1359.0,252.0,-465.0,-1006.0
3446.0,-1951.0,1421.0,281.0,-386.0,-1038.0
3483.0,-1912.0,1470.0,235.0,-30.0,-1019.0
3600.0,-1864.0,1527.0,244.0,188.0,-1021.0
3800.0,-1798.0,1512.0,270.0,417.0,-1002.0
5278.0,-1746.0,1928.0,326.0,635.0,-992.0
6016.0,-1769.0,2109.0,377.0,810.0,-997.0
6640.0,-1865.0,2164.0,392.0,1025.0,-987.0
6669.0,-2074.0,2019.0,374.0,1478.0,-944.0
6331.0,-2281.0,1636.0,321.0,2288.0,-861.0
5066.0,-2525.0,1328.0,244.0,3752.0,-692.0
3450.0,-2546.0,1100.0,186.0,5970.0,-461.0
2668.0,-2350.0,469.0,140.0,8931.0,-244.0
1130.0,-2213.0,546.0,216.0,12085.0,-141.0
-181.0,-2208.0,857.0,489.0,15244.0,-68.0
-1499.0,-2119.0,1076.0,970.0,18455.0,-63.0
-3008.0,-1701.0,1046.0,1720.0,20760.0,-151.0
-4276.0,-1082.0,1242.0,2340.0,22402.0,18.0
-5156.0,-581.0,1566.0,2767.0,23545.0,82.0
-4992.0,-223.0,1920.0,3310.0,23499.0,116.0
-3677.0,23.0,2603.0,4653.0,17651.0,655.0
-2031.0,21.0,2971.0,4723.0,14471.0,723.0
-1054.0,-151.0,2780.0,4360.0,10900.0,533.0
-1810.0,-963.0,2689.0,3892.0,7195.0,180.0
-2616.0,-906.0,2621.0,3427.0,4089.0,-138.0
-3040.0,-789.0,2688.0,2893.0,1913.0,-278.0
-2831.0,-722.0,2881.0,2299.0,1117.0,-183.0
-2270.0,-748.0,3176.0,1642.0,2036.0,-84.0
-1787.0,-719.0,3198.0,1191.0,2991.0,-90.0
-1631.0,-617.0,3199.0,1108.0,3027.0,-46.0
-1795.0,-629.0,3088.0,1102.0,2127.0,12.0
-2250.0,-591.0,2776.0,1065.0,862.0,54.0
-3024.0,-438.0,2591.0,1009.0,-153.0,102.0
-3439.0,-343.0,2407.0,1029.0,-637.0,149.0
-3558.0,-323.0,2050.0,1068.0,-471.0,193.0
-3897.0,-381.0,2100.0,999.0,17.0,171.0
-3698.0,-514.0,1776.0,926.0,199.0,158.0
-3680.0,-535.0,1619.0,891.0,-184.0,174.0
-3353.0,-448.0,1009.0,218.0,-5015.0,-212.0
-2308.0,-283.0,545.0,-49.0,-7923.0,-505.0
-732.0,-253.0,367.0,-281.0,-11398.0,-823.0
4164.0,-789.0,1899.0,-315.0,-15478.0,-1070.0
4544.0,-1033.0,2202.0,-269.0,-19460.0,-1173.0
4693.0,-1117.0,2490.0,-231.0,-22774.0,-1074.0
5080.0,-1132.0,2788.0,-226.0,-24622.0,-664.0
5137.0,-1112.0,2898.0,-326.0,-24511.0,-76.0
5277.0,-992.0,2711.0,-615.0,-22464.0,163.0
5208.0,-945.0,2584.0,-654.0,-19552.0,116.0
4817.0,-879.0,2349.0,-304.0,-17044.0,204.0
3995.0,-723.0,2116.0,83.0,-14347.0,497.0
3614.0,-590.0,1807.0,402.0,-11549.0,601.0
3680.0,-503.0,1595.0,691.0,-9448.0,502.0
3828.0,-447.0,1491.0,844.0,-7408.0,439.0
3963.0,-461.0,1514.0,964.0,-5450.0,333.0
3993.0,-491.0,1522.0,1135.0,-4050.0,235.0
4003.0,-480.0,1509.0,1246.0,-3392.0,124.0
4149.0,-428.0,1509.0,1032.0,-2798.0,170.0
4160.0,-384.0,1487.0,922.0,-2436.0,120.0
4081.0,-410.0,1507.0,832.0,-1961.0,53.0
3651.0,-437.0,1553.0,734.0,-1434.0,-19.0
3545.0,-470.0,1568.0,608.0,-912.0,-65.0
3520.0,-510.0,1594.0,493.0,-395.0,-82.0
3631.0,-485.0,1694.0,375.0,171.0,-120.0
3958.0,-453.0,1811.0,300.0,496.0,-182.0
