AccelerometerX,AccelerometerY,AccelerometerZ,Gesture,GyroscopeX,GyroscopeY,GyroscopeZ
-791.0,120.0,3869.0,A,-94.0,88.0,308.0
-807.0,135.0,3881.0,A,-97.0,72.0,316.0
-832.0,159.0,3902.0,A,-104.0,60.0,337.0
-842.0,180.0,3902.0,A,-117.0,44.0,355.0
-824.0,170.0,3870.0,A,-131.0,25.0,350.0
-807.0,135.0,3836.0,A,-141.0,20.0,330.0
-817.0,109.0,3829.0,A,-143.0,30.0,309.0
-835.0,109.0,3845.0,A,-146.0,41.0,293.0
-827.0,104.0,3854.0,A,-154.0,36.0,271.0
-810.0,78.0,3852.0,A,-169.0,18.0,245.0
-821.0,62.0,3854.0,A,-181.0,0.0,223.0
-852.0,86.0,3873.0,A,-189.0,-7.0,210.0
-855.0,128.0,3887.0,A,-191.0,-2.0,204.0
-822.0,137.0,3875.0,A,-191.0,10.0,213.0
-795.0,105.0,3840.0,A,-186.0,22.0,234.0
-801.0,78.0,3809.0,A,-185.0,35.0,254.0
-821.0,79.0,3800.0,A,-195.0,50.0,253.0
-838.0,82.0,3810.0,A,-219.0,68.0,236.0
-856.0,66.0,3826.0,A,-243.0,79.0,215.0
-876.0,56.0,3846.0,A,-251.0,81.0,195.0
-881.0,79.0,3865.0,A,-238.0,77.0,171.0
-876.0,115.0,3877.0,A,-217.0,74.0,153.0
-876.0,126.0,3879.0,A,-201.0,64.0,148.0
-873.0,108.0,3882.0,A,-201.0,41.0,152.0
-836.0,96.0,3891.0,A,-214.0,11.0,146.0
-774.0,111.0,3897.0,A,-234.0,-6.0,128.0
-739.0,129.0,3894.0,A,-252.0,-8.0,106.0
-761.0,128.0,3903.0,A,-264.0,-7.0,94.0
-802.0,109.0,3944.0,A,-267.0,-18.0,92.0
-816.0,89.0,4003.0,A,-265.0,-36.0,101.0
-797.0,68.0,4044.0,A,-257.0,-50.0,117.0
-782.0,48.0,4065.0,A,-247.0,-52.0,137.0
-794.0,38.0,4092.0,A,-240.0,-51.0,151.0
-833.0,49.0,4137.0,A,-246.0,-54.0,156.0
-874.0,67.0,4166.0,A,-264.0,-58.0,149.0
-889.0,75.0,4163.0,A,-287.0,-60.0,131.0
-871.0,71.0,4152.0,A,-311.0,-60.0,105.0
-844.0,64.0,4165.0,A,-331.0,-59.0,86.0
-830.0,56.0,4183.0,A,-346.0,-51.0,77.0
-829.0,43.0,4177.0,A,-352.0,-34.0,73.0
-828.0,37.0,4158.0,A,-350.0,-11.0,65.0
-832.0,46.0,4159.0,A,-345.0,7.0,59.0
-851.0,53.0,4177.0,A,-335.0,20.0,59.0
-862.0,36.0,4171.0,A,-316.0,29.0,62.0
-848.0,11.0,4131.0,A,-286.0,40.0,60.0
-826.0,10.0,4089.0,A,-257.0,48.0,58.0
-828.0,31.0,4071.0,A,-236.0,42.0,62.0
-844.0,35.0,4065.0,A,-224.0,16.0,72.0
-845.0,10.0,4058.0,A,-210.0,-17.0,80.0
-834.0,-8.0,4055.0,A,-193.0,-46.0,88.0
-832.0,6.0,4067.0,A,-180.0,-64.0,93.0
-832.0,32.0,4083.0,A,-164.0,-81.0,91.0
-810.0,45.0,4097.0,A,-139.0,-98.0,79.0
-790.0,60.0,4117.0,A,-104.0,-110.0,67.0
-809.0,107.0,4155.0,A,-74.0,-110.0,65.0
-858.0,159.0,4204.0,A,-49.0,-106.0,72.0
-881.0,165.0,4259.0,A,-25.0,-105.0,84.0
-866.0,118.0,4324.0,A,0.0,-97.0,95.0
-846.0,73.0,4399.0,A,6.0,-60.0,103.0
-832.0,72.0,4481.0,A,-13.0,0.0,106.0
-794.0,98.0,4563.0,A,-48.0,56.0,103.0
-737.0,108.0,4645.0,A,-74.0,79.0,100.0
-720.0,96.0,4711.0,A,-94.0,82.0,97.0
-753.0,94.0,4750.0,A,-125.0,90.0,97.0
-772.0,121.0,4772.0,A,-175.0,105.0,103.0
-724.0,163.0,4802.0,A,-225.0,106.0,123.0
-654.0,200.0,4830.0,A,-259.0,94.0,151.0
-631.0,227.0,4828.0,A,-277.0,86.0,181.0
-655.0,245.0,4804.0,A,-288.0,91.0,208.0
-659.0,251.0,4823.0,A,-292.0,90.0,234.0
-595.0,253.0,4914.0,A,-269.0,70.0,243.0
-467.0,307.0,5031.0,A,-204.0,33.0,220.0
-327.0,476.0,5110.0,A,-94.0,-12.0,177.0
-242.0,747.0,5167.0,A,47.0,-82.0,156.0
-258.0,978.0,5254.0,A,193.0,-184.0,173.0
-337.0,1017.0,5373.0,A,325.0,-302.0,205.0
-394.0,842.0,5458.0,A,430.0,-408.0,224.0
-383.0,584.0,5472.0,A,506.0,-498.0,236.0
-336.0,382.0,5437.0,A,554.0,-573.0,258.0
-276.0,269.0,5386.0,A,569.0,-629.0,300.0
-183.0,190.0,5312.0,A,530.0,-661.0,375.0
-50.0,103.0,5201.0,A,411.0,-694.0,513.0
55.0,11.0,5064.0,A,206.0,-751.0,701.0
73.0,-52.0,4927.0,A,-39.0,-822.0,858.0
25.0,-52.0,4786.0,A,-256.0,-863.0,892.0
-10.0,7.0,4625.0,A,-387.0,-863.0,791.0
-13.0,73.0,4448.0,A,-411.0,-851.0,624.0
-19.0,63.0,4282.0,A,-341.0,-860.0,479.0
-55.0,-55.0,4134.0,A,-201.0,-875.0,411.0
-105.0,-241.0,3997.0,A,-29.0,-867.0,445.0
-155.0,-427.0,3863.0,A,132.0,-818.0,563.0
-203.0,-586.0,3737.0,A,255.0,-733.0,715.0
-249.0,-712.0,3624.0,A,325.0,-621.0,845.0
-281.0,-799.0,3506.0,A,346.0,-513.0,938.0
-311.0,-849.0,3369.0,A,326.0,-444.0,985.0
-368.0,-891.0,3211.0,A,288.0,-425.0,959.0
-475.0,-931.0,3051.0,A,259.0,-418.0,834.0
-610.0,-942.0,2901.0,A,264.0,-385.0,648.0
-729.0,-895.0,2756.0,A,319.0,-329.0,475.0
-785.0,-804.0,2597.0,A,446.0,-290.0,349.0
-762.0,-692.0,2427.0,A,651.0,-287.0,240.0
-681.0,-569.0,2264.0,A,900.0,-308.0,130.0
-582.0,-441.0,2126.0,A,1123.0,-325.0,41.0
-497.0,-338.0,2003.0,A,1271.0,-321.0,-15.0
-443.0,-264.0,1875.0,A,1349.0,-292.0,-73.0
-422.0,-191.0,1744.0,A,1402.0,-251.0,-167.0
-433.0,-101.0,1645.0,A,1469.0,-224.0,-274.0
-464.0,-23.0,1599.0,A,1578.0,-239.0,-352.0
-503.0,35.0,1594.0,A,1740.0,-299.0,-397.0
-537.0,114.0,1597.0,A,1937.0,-388.0,-443.0
-548.0,219.0,1595.0,A,2109.0,-475.0,-503.0
-509.0,283.0,1591.0,A,2195.0,-527.0,-558.0
-430.0,257.0,1591.0,A,2176.0,-515.0,-583.0
-359.0,191.0,1588.0,A,2094.0,-444.0,-573.0
-330.0,142.0,1583.0,A,1998.0,-357.0,-537.0
-321.0,82.0,1585.0,A,1908.0,-300.0,-509.0
-311.0,-23.0,1602.0,A,1798.0,-271.0,-527.0
-328.0,-99.0,1622.0,A,1635.0,-247.0,-610.0
-399.0,-50.0,1636.0,A,1416.0,-218.0,-717.0
-461.0,62.0,1647.0,A,1190.0,-204.0,-790.0
-440.0,94.0,1670.0,A,1001.0,-209.0,-802.0
-369.0,18.0,1713.0,A,850.0,-216.0,-774.0
-355.0,-56.0,1775.0,A,694.0,-202.0,-733.0
-406.0,-77.0,1850.0,A,512.0,-171.0,-691.0
-421.0,-104.0,1934.0,A,316.0,-133.0,-656.0
-365.0,-174.0,2008.0,A,132.0,-96.0,-651.0
-343.0,-231.0,2053.0,A,-35.0,-65.0,-689.0
-426.0,-247.0,2061.0,A,-185.0,-42.0,-754.0
-540.0,-257.0,2061.0,A,-319.0,-11.0,-805.0
-594.0,-254.0,2105.0,A,-454.0,43.0,-827.0
-635.0,-161.0,2233.0,A,-606.0,119.0,-832.0
-736.0,-2.0,2425.0,A,-764.0,194.0,-843.0
-841.0,82.0,2626.0,A,-892.0,251.0,-851.0
-840.0,41.0,2802.0,A,-987.0,297.0,-840.0
-757.0,21.0,2986.0,A,-1063.0,327.0,-816.0
-737.0,155.0,3239.0,A,-1083.0,322.0,-825.0
-835.0,375.0,3583.0,A,-964.0,268.0,-898.0
-980.0,541.0,3990.0,A,-716.0,193.0,-1018.0
-1126.0,654.0,4437.0,A,-487.0,134.0,-1139.0
-1314.0,802.0,4921.0,A,-428.0,100.0,-1243.0
-1528.0,956.0,5399.0,A,-522.0,67.0,-1339.0
-1644.0,1007.0,5776.0,A,-636.0,24.0,-1422.0
-1564.0,934.0,5983.0,A,-696.0,2.0,-1455.0
-1356.0,823.0,6063.0,A,-747.0,59.0,-1413.0
-1160.0,712.0,6114.0,A,-847.0,220.0,-1313.0
-1039.0,584.0,6175.0,A,-1008.0,425.0,-1203.0
-951.0,462.0,6191.0,A,-1245.0,557.0,-1099.0
-859.0,416.0,6117.0,A,-1601.0,556.0,-981.0
-769.0,440.0,5974.0,A,-2065.0,483.0,-803.0
-706.0,462.0,5820.0,A,-2525.0,461.0,-537.0
-684.0,462.0,5675.0,A,-2835.0,534.0,-203.0
-701.0,491.0,5537.0,A,-2922.0,640.0,103.0
-737.0,552.0,5413.0,A,-2785.0,700.0,268.0
-763.0,574.0,5320.0,A,-2468.0,710.0,245.0
-777.0,521.0,5249.0,A,-2050.0,699.0,104.0
-801.0,444.0,5176.0,A,-1648.0,673.0,-28.0
-832.0,379.0,5083.0,A,-1354.0,612.0,-93.0
-841.0,302.0,4968.0,A,-1187.0,519.0,-117.0
-816.0,200.0,4835.0,A,-1090.0,411.0,-145.0
-800.0,126.0,4701.0,A,-1006.0,316.0,-181.0
-825.0,117.0,4582.0,A,-905.0,265.0,-203.0
-871.0,136.0,4483.0,A,-788.0,297.0,-214.0
-887.0,116.0,4389.0,A,-656.0,400.0,-230.0
-869.0,45.0,4297.0,A,-511.0,515.0,-254.0
-847.0,-41.0,4233.0,A,-359.0,593.0,-255.0
-842.0,-106.0,4208.0,A,-220.0,646.0,-214.0
-845.0,-126.0,4201.0,A,-114.0,685.0,-138.0
-852.0,-112.0,4178.0,A,-42.0,673.0,-57.0
-859.0,-100.0,4132.0,A,5.0,576.0,5.0
-856.0,-112.0,4073.0,A,29.0,455.0,38.0
-833.0,-125.0,4014.0,A,6.0,395.0,50.0
-805.0,-116.0,3959.0,A,-50.0,384.0,47.0
-796.0,-111.0,3923.0,A,-79.0,312.0,36.0
-806.0,-141.0,3908.0,A,-33.0,144.0,15.0
-800.0,-170.0,3904.0,A,55.0,-27.0,-4.0
-760.0,-146.0,3898.0,A,116.0,-105.0,-11.0
-713.0,-93.0,3896.0,A,131.0,-110.0,1.0
-706.0,-87.0,3898.0,A,140.0,-111.0,19.0
-748.0,-130.0,3896.0,A,158.0,-122.0,33.0
-806.0,-153.0,3885.0,A,157.0,-106.0,49.0
-833.0,-124.0,3883.0,A,122.0,-67.0,79.0
-823.0,-98.0,3894.0,A,85.0,-43.0,102.0
-799.0,-109.0,3898.0,A,67.0,-46.0,84.0
-783.0,-127.0,3883.0,A,54.0,-48.0,17.0
-771.0,-120.0,3880.0,A,28.0,-40.0,-57.0
-756.0,-116.0,3907.0,A,4.0,-42.0,-96.0
-745.0,-130.0,3940.0,A,-3.0,-65.0,-94.0
-752.0,-128.0,3942.0,A,-4.0,-87.0,-79.0
-561.0,-288.0,4089.0,A,-185.0,12.0,20.0
-501.0,-321.0,4132.0,A,-191.0,3.0,22.0
-566.0,-153.0,4200.0,A,-174.0,-10.0,32.0
-681.0,55.0,4267.0,A,-152.0,-3.0,21.0
-685.0,102.0,4352.0,A,-129.0,27.0,-20.0
-568.0,6.0,4496.0,A,-116.0,40.0,-54.0
-462.0,-53.0,4664.0,A,-147.0,3.0,-39.0
-441.0,-1.0,4779.0,A,-243.0,-60.0,18.0
-449.0,86.0,4865.0,A,-364.0,-91.0,56.0
-444.0,163.0,5039.0,A,-448.0,-75.0,32.0
-450.0,263.0,5344.0,A,-476.0,-60.0,-37.0
-469.0,372.0,5654.0,A,-475.0,-79.0,-90.0
-436.0,411.0,5829.0,A,-477.0,-112.0,-94.0
-331.0,349.0,5869.0,A,-482.0,-116.0,-56.0
-230.0,251.0,5882.0,A,-488.0,-89.0,7.0
-208.0,176.0,5925.0,A,-485.0,-45.0,103.0
-241.0,139.0,5972.0,A,-462.0,3.0,219.0
-273.0,150.0,5978.0,A,-405.0,42.0,311.0
-287.0,220.0,5945.0,A,-327.0,38.0,343.0
-290.0,300.0,5904.0,A,-244.0,-24.0,339.0
-262.0,309.0,5884.0,A,-170.0,-111.0,372.0
-199.0,226.0,5876.0,A,-122.0,-172.0,480.0
-143.0,105.0,5833.0,A,-112.0,-199.0,633.0
-150.0,-12.0,5714.0,A,-116.0,-216.0,766.0
-217.0,-105.0,5541.0,A,-70.0,-250.0,830.0
-296.0,-149.0,5373.0,A,58.0,-316.0,801.0
-337.0,-151.0,5232.0,A,239.0,-433.0,690.0
-330.0,-175.0,5077.0,A,418.0,-602.0,555.0
-301.0,-257.0,4881.0,A,587.0,-789.0,483.0
-300.0,-322.0,4667.0,A,754.0,-941.0,509.0
-339.0,-309.0,4462.0,A,912.0,-1029.0,597.0
-378.0,-308.0,4247.0,A,1054.0,-1039.0,678.0
-374.0,-449.0,4012.0,A,1222.0,-979.0,726.0
-349.0,-675.0,3783.0,A,1454.0,-891.0,741.0
-338.0,-803.0,3585.0,A,1720.0,-851.0,725.0
-325.0,-786.0,3384.0,A,1948.0,-886.0,687.0
-267.0,-749.0,3135.0,A,2112.0,-946.0,664.0
-203.0,-745.0,2859.0,A,2217.0,-975.0,678.0
-212.0,-685.0,2621.0,A,2249.0,-994.0,705.0
-286.0,-528.0,2461.0,A,2185.0,-1044.0,695.0
-318.0,-397.0,2350.0,A,2072.0,-1099.0,651.0
-269.0,-379.0,2235.0,A,2007.0,-1085.0,616.0
-222.0,-400.0,2075.0,A,2042.0,-1002.0,607.0
-250.0,-363.0,1880.0,A,2144.0,-928.0,582.0
-294.0,-301.0,1698.0,A,2264.0,-915.0,499.0
-272.0,-274.0,1577.0,A,2373.0,-914.0,366.0
-206.0,-244.0,1493.0,A,2440.0,-863.0,235.0
-174.0,-148.0,1379.0,A,2426.0,-764.0,142.0
-184.0,-24.0,1213.0,A,2336.0,-675.0,77.0
-195.0,57.0,1074.0,A,2218.0,-628.0,-1.0
-202.0,99.0,1043.0,A,2111.0,-618.0,-129.0
-235.0,132.0,1103.0,A,2011.0,-611.0,-285.0
-282.0,150.0,1160.0,A,1911.0,-575.0,-408.0
-311.0,138.0,1164.0,A,1804.0,-481.0,-446.0
-321.0,129.0,1143.0,A,1667.0,-334.0,-409.0
-338.0,130.0,1137.0,A,1463.0,-156.0,-342.0
-349.0,96.0,1137.0,A,1206.0,22.0,-284.0
-331.0,13.0,1126.0,A,958.0,174.0,-252.0
-298.0,-45.0,1122.0,A,773.0,270.0,-261.0
-287.0,-40.0,1175.0,A,654.0,305.0,-311.0
-293.0,-17.0,1294.0,A,585.0,322.0,-384.0
-298.0,-16.0,1427.0,A,532.0,360.0,-456.0
-310.0,-4.0,1520.0,A,439.0,409.0,-526.0
-343.0,5.0,1592.0,A,252.0,426.0,-593.0
-374.0,-69.0,1717.0,A,-13.0,414.0,-644.0
-404.0,-217.0,1930.0,A,-287.0,409.0,-672.0
-485.0,-265.0,2175.0,A,-521.0,419.0,-704.0
-640.0,-118.0,2404.0,A,-711.0,417.0,-755.0
-795.0,65.0,2656.0,A,-860.0,414.0,-795.0
-876.0,116.0,3007.0,A,-953.0,454.0,-786.0
-937.0,129.0,3435.0,A,-1009.0,555.0,-750.0
-1060.0,299.0,3834.0,A,-1081.0,681.0,-726.0
-1205.0,571.0,4152.0,A,-1197.0,802.0,-718.0
-1265.0,692.0,4451.0,A,-1325.0,907.0,-718.0
-1264.0,605.0,4785.0,A,-1428.0,969.0,-772.0
-1322.0,520.0,5119.0,A,-1477.0,961.0,-921.0
-1442.0,585.0,5387.0,A,-1424.0,929.0,-1108.0
-1474.0,694.0,5583.0,A,-1234.0,950.0,-1215.0
-1352.0,717.0,5744.0,A,-992.0,990.0,-1240.0
-1198.0,699.0,5866.0,A,-883.0,895.0,-1310.0
-1142.0,746.0,5931.0,A,-1016.0,602.0,-1499.0
-1156.0,831.0,5944.0,A,-1296.0,258.0,-1704.0
-1159.0,875.0,5931.0,A,-1545.0,65.0,-1784.0
-1147.0,882.0,5888.0,A,-1681.0,43.0,-1723.0
-1140.0,898.0,5820.0,A,-1754.0,59.0,-1594.0
-1075.0,896.0,5760.0,A,-1825.0,26.0,-1416.0
-910.0,832.0,5734.0,A,-1914.0,-12.0,-1167.0
-725.0,732.0,5701.0,A,-2022.0,9.0,-880.0
-636.0,652.0,5612.0,A,-2145.0,103.0,-634.0
-631.0,579.0,5474.0,A,-2239.0,247.0,-446.0
-615.0,475.0,5333.0,A,-2247.0,403.0,-268.0
-555.0,372.0,5196.0,A,-2149.0,486.0,-84.0
-496.0,338.0,5046.0,A,-1973.0,417.0,56.0
-469.0,361.0,4895.0,A,-1751.0,203.0,116.0
-457.0,363.0,4781.0,A,-1510.0,-53.0,99.0
-465.0,307.0,4694.0,A,-1289.0,-263.0,2.0
-500.0,237.0,4603.0,A,-1129.0,-406.0,-172.0
-532.0,189.0,4511.0,A,-1022.0,-482.0,-348.0
-527.0,146.0,4451.0,A,-928.0,-477.0,-394.0
-523.0,80.0,4411.0,A,-815.0,-390.0,-261.0
-573.0,10.0,4349.0,A,-699.0,-267.0,-55.0
-647.0,-28.0,4258.0,A,-599.0,-159.0,85.0
-668.0,-31.0,4181.0,A,-519.0,-90.0,129.0
-627.0,-22.0,4130.0,A,-442.0,-46.0,133.0
-592.0,-22.0,4077.0,A,-364.0,-5.0,136.0
-590.0,-37.0,4005.0,A,-295.0,69.0,121.0
-589.0,-62.0,3940.0,A,-248.0,197.0,89.0
-578.0,-89.0,3898.0,A,-217.0,344.0,72.0
-593.0,-111.0,3856.0,A,-175.0,449.0,85.0
-628.0,-117.0,3805.0,A,-110.0,480.0,90.0
-634.0,-112.0,3762.0,A,-38.0,459.0,43.0
-600.0,-105.0,3744.0,A,16.0,403.0,-46.0
-582.0,-110.0,3738.0,A,67.0,309.0,-122.0
-600.0,-123.0,3746.0,A,138.0,185.0,-138.0
-613.0,-137.0,3786.0,A,201.0,78.0,-112.0
-591.0,-148.0,3852.0,A,183.0,20.0,-96.0
-569.0,-163.0,3904.0,A,67.0,-4.0,-123.0
-575.0,-175.0,3932.0,A,-71.0,-21.0,-168.0
-585.0,-176.0,3963.0,A,-147.0,-29.0,-193.0
-572.0,-161.0,4003.0,A,-164.0,-10.0,-180.0
-555.0,-141.0,4009.0,A,-175.0,27.0,-149.0
-548.0,-118.0,3971.0,A,-191.0,56.0,-115.0
-535.0,-90.0,3941.0,A,-181.0,65.0,-87.0
-506.0,-59.0,3967.0,A,-138.0,54.0,-70.0
-496.0,-45.0,4019.0,A,-93.0,24.0,-73.0
-525.0,-49.0,4043.0,A,-63.0,-21.0,-81.0
-565.0,-51.0,4031.0,A,-40.0,-65.0,-78.0
-575.0,-41.0,4021.0,A,-23.0,-94.0,-62.0
-569.0,-32.0,4023.0,A,-27.0,-104.0,-57.0
-571.0,-43.0,4022.0,A,-49.0,-101.0,-64.0
-578.0,-64.0,4012.0,A,-68.0,-72.0,-64.0
-411.0,8.0,4061.0,A,-87.0,-106.0,104.0
-358.0,80.0,4062.0,A,-77.0,-113.0,125.0
-252.0,14.0,4090.0,A,-73.0,-97.0,151.0
-183.0,-56.0,4138.0,A,-78.0,-83.0,177.0
-181.0,-2.0,4187.0,A,-95.0,-101.0,215.0
-194.0,74.0,4236.0,A,-130.0,-138.0,297.0
-186.0,49.0,4310.0,A,-175.0,-158.0,404.0
-169.0,16.0,4414.0,A,-196.0,-162.0,474.0
-139.0,124.0,4530.0,A,-177.0,-173.0,485.0
-55.0,267.0,4652.0,A,-155.0,-184.0,504.0
76.0,245.0,4809.0,A,-174.0,-166.0,589.0
177.0,142.0,5017.0,A,-209.0,-144.0,709.0
179.0,206.0,5232.0,A,-203.0,-166.0,791.0
133.0,390.0,5399.0,A,-168.0,-211.0,845.0
141.0,355.0,5511.0,A,-196.0,-179.0,931.0
222.0,29.0,5612.0,A,-322.0,-35.0,1064.0
278.0,-217.0,5726.0,A,-456.0,130.0,1177.0
236.0,-88.0,5846.0,A,-499.0,216.0,1213.0
145.0,230.0,5953.0,A,-478.0,231.0,1160.0
105.0,380.0,6043.0,A,-489.0,246.0,1032.0
124.0,305.0,6093.0,A,-549.0,263.0,835.0
132.0,200.0,6071.0,A,-590.0,239.0,594.0
101.0,152.0,5967.0,A,-576.0,171.0,355.0
92.0,113.0,5806.0,A,-553.0,114.0,173.0
142.0,84.0,5604.0,A,-540.0,82.0,86.0
194.0,118.0,5371.0,A,-487.0,44.0,104.0
179.0,171.0,5136.0,A,-337.0,-20.0,190.0
124.0,168.0,4952.0,A,-114.0,-96.0,266.0
97.0,127.0,4833.0,A,127.0,-184.0,268.0
96.0,111.0,4732.0,A,364.0,-315.0,192.0
59.0,89.0,4595.0,A,599.0,-499.0,49.0
-16.0,20.0,4414.0,A,821.0,-715.0,-148.0
-72.0,-42.0,4205.0,A,1017.0,-944.0,-357.0
-84.0,-40.0,3978.0,A,1209.0,-1181.0,-476.0
-96.0,-42.0,3739.0,A,1423.0,-1386.0,-434.0
-117.0,-124.0,3493.0,A,1654.0,-1480.0,-266.0
-104.0,-223.0,3234.0,A,1873.0,-1411.0,-39.0
-49.0,-243.0,2953.0,A,2069.0,-1210.0,227.0
-35.0,-232.0,2690.0,A,2236.0,-954.0,525.0
-122.0,-293.0,2508.0,A,2357.0,-723.0,774.0
-254.0,-369.0,2421.0,A,2413.0,-569.0,877.0
-326.0,-336.0,2355.0,A,2411.0,-520.0,850.0
-312.0,-224.0,2248.0,A,2355.0,-566.0,780.0
-260.0,-171.0,2114.0,A,2242.0,-670.0,705.0
-209.0,-193.0,2004.0,A,2082.0,-792.0,599.0
-164.0,-171.0,1923.0,A,1927.0,-910.0,486.0
-149.0,-74.0,1849.0,A,1820.0,-994.0,422.0
-181.0,-7.0,1774.0,A,1756.0,-1006.0,394.0
-227.0,-29.0,1703.0,A,1714.0,-913.0,335.0
-226.0,-75.0,1616.0,A,1718.0,-730.0,280.0
-185.0,-88.0,1517.0,A,1789.0,-525.0,340.0
-183.0,-73.0,1453.0,A,1876.0,-399.0,503.0
-270.0,-27.0,1463.0,A,1874.0,-413.0,567.0
-386.0,67.0,1508.0,A,1755.0,-548.0,379.0
-438.0,157.0,1527.0,A,1602.0,-716.0,27.0
-398.0,159.0,1512.0,A,1504.0,-854.0,-287.0
-328.0,97.0,1492.0,A,1453.0,-954.0,-479.0
-286.0,74.0,1461.0,A,1388.0,-1024.0,-597.0
-272.0,97.0,1413.0,A,1283.0,-1032.0,-671.0
-251.0,73.0,1392.0,A,1169.0,-950.0,-691.0
-220.0,-19.0,1448.0,A,1070.0,-809.0,-679.0
-210.0,-77.0,1541.0,A,970.0,-680.0,-686.0
-236.0,-36.0,1598.0,A,837.0,-592.0,-696.0
-269.0,49.0,1628.0,A,664.0,-522.0,-653.0
-286.0,101.0,1706.0,A,472.0,-439.0,-558.0
-309.0,111.0,1825.0,A,285.0,-335.0,-488.0
-374.0,87.0,1898.0,A,113.0,-194.0,-480.0
-461.0,32.0,1897.0,A,-57.0,1.0,-504.0
-515.0,-15.0,1909.0,A,-239.0,239.0,-524.0
-512.0,-4.0,2003.0,A,-436.0,491.0,-557.0
-485.0,44.0,2165.0,A,-631.0,738.0,-609.0
-480.0,76.0,2365.0,A,-803.0,979.0,-644.0
-503.0,120.0,2622.0,A,-928.0,1185.0,-627.0
-536.0,248.0,2920.0,A,-1000.0,1318.0,-580.0
-551.0,400.0,3168.0,A,-1045.0,1382.0,-545.0
-522.0,422.0,3296.0,A,-1111.0,1417.0,-550.0
-440.0,294.0,3349.0,A,-1198.0,1425.0,-595.0
-346.0,201.0,3425.0,A,-1246.0,1368.0,-674.0
-303.0,278.0,3595.0,A,-1197.0,1228.0,-767.0
-318.0,450.0,3886.0,A,-1080.0,1048.0,-856.0
-347.0,586.0,4299.0,A,-977.0,872.0,-937.0
-361.0,694.0,4754.0,A,-949.0,698.0,-1021.0
-386.0,815.0,5114.0,A,-997.0,506.0,-1093.0
-433.0,873.0,5310.0,A,-1108.0,311.0,-1124.0
-479.0,766.0,5408.0,A,-1265.0,132.0,-1104.0
-511.0,576.0,5515.0,A,-1431.0,-23.0,-1068.0
-568.0,499.0,5655.0,A,-1552.0,-142.0,-1041.0
-667.0,596.0,5794.0,A,-1617.0,-164.0,-1011.0
-741.0,719.0,5915.0,A,-1661.0,-28.0,-943.0
-727.0,732.0,6016.0,A,-1720.0,254.0,-832.0
-654.0,666.0,6073.0,A,-1814.0,598.0,-707.0
-605.0,625.0,6072.0,A,-1981.0,903.0,-608.0
-594.0,611.0,6025.0,A,-2241.0,1104.0,-552.0
-567.0,547.0,5940.0,A,-2518.0,1195.0,-531.0
-504.0,430.0,5818.0,A,-2644.0,1198.0,-511.0
-455.0,376.0,5709.0,A,-2524.0,1143.0,-465.0
-456.0,449.0,5675.0,A,-2240.0,1038.0,-390.0
-472.0,544.0,5669.0,A,-1959.0,885.0,-310.0
-466.0,501.0,5540.0,A,-1749.0,699.0,-251.0
-456.0,333.0,5252.0,A,-1564.0,518.0,-233.0
-490.0,221.0,4966.0,A,-1358.0,363.0,-258.0
-559.0,266.0,4834.0,A,-1156.0,243.0,-312.0
-607.0,340.0,4782.0,A,-986.0,168.0,-359.0
-599.0,278.0,4652.0,A,-841.0,163.0,-366.0
-555.0,113.0,4457.0,A,-704.0,223.0,-324.0
-525.0,19.0,4343.0,A,-587.0,308.0,-257.0
-540.0,45.0,4341.0,A,-500.0,376.0,-194.0
-585.0,78.0,4330.0,A,-432.0,424.0,-163.0
-634.0,32.0,4250.0,A,-370.0,456.0,-176.0
-667.0,-34.0,4170.0,A,-321.0,471.0,-226.0
-669.0,-47.0,4140.0,A,-286.0,460.0,-276.0
-636.0,-39.0,4100.0,A,-247.0,434.0,-291.0
-579.0,-65.0,4004.0,A,-182.0,402.0,-264.0
-540.0,-105.0,3907.0,A,-96.0,366.0,-226.0
-538.0,-107.0,3876.0,A,-13.0,332.0,-204.0
-551.0,-84.0,3886.0,A,54.0,313.0,-207.0
-539.0,-77.0,3888.0,A,102.0,301.0,-229.0
-518.0,-89.0,3879.0,A,130.0,263.0,-270.0
-531.0,-87.0,3877.0,A,140.0,176.0,-317.0
-575.0,-66.0,3866.0,A,147.0,60.0,-351.0
-589.0,-48.0,3840.0,A,163.0,-53.0,-351.0
-556.0,-53.0,3825.0,A,189.0,-146.0,-324.0
-527.0,-77.0,3836.0,A,206.0,-206.0,-287.0
-538.0,-108.0,3843.0,A,205.0,-217.0,-254.0
-547.0,-122.0,3832.0,A,193.0,-176.0,-221.0
-512.0,-110.0,4232.0,A,-66.0,2.0,1.0
-492.0,-85.0,4346.0,A,-63.0,-3.0,-12.0
-452.0,-51.0,4470.0,A,-60.0,4.0,-7.0
-397.0,-14.0,4534.0,A,-52.0,24.0,9.0
-343.0,28.0,4555.0,A,-44.0,47.0,19.0
-290.0,76.0,4605.0,A,-39.0,62.0,32.0
-243.0,125.0,4716.0,A,-41.0,71.0,56.0
-205.0,178.0,4856.0,A,-49.0,83.0,80.0
-175.0,232.0,4993.0,A,-71.0,103.0,91.0
-148.0,277.0,5137.0,A,-114.0,136.0,109.0
-143.0,288.0,5297.0,A,-173.0,171.0,146.0
-182.0,254.0,5450.0,A,-233.0,192.0,189.0
-252.0,187.0,5565.0,A,-276.0,191.0,224.0
